Index,Time[d.s],logKs_T(15)_S(17)_EvLim(20),logKs_T(15)_S(33)_EvLim(20),logKs_T(30)_S(17)_EvLim(20),logKs_T(30)_S(33)_EvLim(20)
53665,737867.9375642895,4.50921462768577,4.4913817540330685,4.5770685982914205,4.574363052135469
53676,737868.546614196,4.803561665221632,4.560901682718625,4.683942610431648,4.257632607603647
53688,737868.8013206827,4.803561665221632,4.560901682718625,4.683942610431648,4.257632607603647
53725,737870.0356335866,4.803561665221632,4.560901682718625,4.683942610431648,4.257632607603647
53728,737870.0876870444,4.803561665221632,4.560901682718625,4.683942610431648,4.257632607603647
53771,737871.0580895112,4.699931878291657,5.220808293626222,4.252536688835343,4.920331275400196
53775,737871.1345068153,4.699931878291657,5.220808293626222,4.252536688835343,4.920331275400196
53817,737872.2786497145,4.63970371592186,4.63970371592186,4.338673720257879,4.510989851295298
53819,737872.3088758539,4.5909821028259055,4.579204088066882,4.289952107161924,4.507636935217242
53820,737872.3453471921,4.640544999344524,4.5747814904903,4.3395150036805425,4.509127196858172
53841,737873.3045415854,4.642690962684204,4.577759833697178,4.341660967020223,4.5109275909392945
53858,737874.1821134276,4.6476630506614045,4.646486201745723,4.346633054997423,4.250003701082973
53864,737874.4363993293,5.146153668988642,4.653720308351573,4.845123673324661,4.255169735486611
53866,737874.6515233412,5.146153668988642,4.653720308351573,4.845123673324661,4.255169735486611
53887,737875.2669927389,5.146153668988642,4.653720308351573,4.845123673324661,4.255169735486611
53896,737875.5485778128,5.146153668988642,4.653720308351573,4.845123673324661,4.255169735486611
53904,737875.7597353245,5.146153668988642,4.653720308351573,4.845123673324661,4.255169735486611
53911,737876.0133016871,5.146153668988642,4.653720308351573,4.845123673324661,4.255169735486611
53912,737876.0753653271,5.146153668988642,4.653720308351573,4.845123673324661,4.255169735486611
53913,737876.088252573,5.196226265286967,5.150562586821049,4.282044854634145,4.258672880021167
53914,737876.1013383311,5.196226265286967,5.150562586821049,4.282044854634145,4.258672880021167
53938,737877.1959240624,5.196226265286967,5.150562586821049,4.282044854634145,4.258672880021167
53950,737877.3391542437,5.196226265286967,5.150562586821049,4.282044854634145,4.258672880021167
53959,737877.4756349949,5.196226265286967,5.150562586821049,4.282044854634145,4.258672880021167
53963,737877.6182088838,5.196226265286967,5.150562586821049,4.282044854634145,4.258672880021167
54015,737878.5559612772,5.196226265286967,5.150562586821049,4.282044854634145,4.258672880021167
54026,737878.9321033815,5.196226265286967,5.150562586821049,4.282044854634145,4.258672880021167
54038,737879.1897266548,4.653503880053725,5.205303035338003,4.200355679839186,4.926157850948856
54040,737879.2252025768,5.483811534076585,5.600814496552214,5.147945029317748,5.313817779070831
54041,737879.2338825657,5.487205173027785,5.619443094958818,5.145838885266807,5.326773173770611
54058,737879.4887138935,5.50117926904265,5.606140035946097,5.162121819029152,5.328678791991536
54065,737879.5957722141,5.202652821145858,5.44724587397317,4.50831024525552,5.178418264183451
54094,737880.5664305177,5.200648723333956,5.440306763311073,4.508208994669528,5.161600456354742
54100,737880.8776983478,5.200648723333956,5.440306763311073,4.508208994669528,5.161600456354742
54136,737882.058842561,5.593213948043986,5.601226993482788,5.207227238640027,5.322796833471407
54137,737882.0591990587,5.5921136452139075,5.601484268415966,5.212124065470096,5.323075175555818
54138,737882.1734194797,5.592510644379767,5.602821612435175,5.3483157032595185,5.323405753909065
54142,737882.2657950559,5.594159863757792,5.615677508033942,5.20575037661341,5.324245655202354
54147,737882.3652019494,5.642350350465999,5.648236467316847,5.260543459951379,5.355662441438752
54149,737882.3847739362,5.16030043040531,5.148305688000191,4.2929426756754605,4.262579110147208
54168,737882.9843109853,5.16030043040531,5.148305688000191,4.2929426756754605,4.262579110147208
54169,737883.0025940203,5.16030043040531,5.148305688000191,4.2929426756754605,4.262579110147208
54170,737883.0455311871,5.16030043040531,5.148305688000191,4.2929426756754605,4.262579110147208
54171,737883.0675768695,5.16030043040531,5.148305688000191,4.2929426756754605,4.262579110147208
54172,737883.0701505007,5.149806209314299,5.499390005271444,4.244689654273479,5.219733417700442
54182,737883.3708192188,5.6430445073391065,5.640332593916975,5.256858171050169,5.356154635692584
54183,737883.3729513785,5.640441475400475,5.644079711449542,5.28254328610189,5.359808553350264
54186,737883.3971272504,5.640441475400475,5.644079711449542,5.28254328610189,5.359808553350264
54191,737883.5430072151,5.47354142316078,5.152397041017556,5.172511427496799,4.851367045353576
54198,737883.7591196052,5.47354142316078,5.152397041017556,5.172511427496799,4.851367045353576
