Index,Time[d.s],IEt_T(15)_S(17)_EvLim(20),IEt_T(15)_S(33)_EvLim(20),IEt_T(30)_S(17)_EvLim(20),IEt_T(30)_S(33)_EvLim(20)
93805,736692.8225298357,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93806,736692.8229359679,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93807,736692.9211567891,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93808,736693.0583583218,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93811,736693.1231547507,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93815,736693.2711916127,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93817,736693.299517566,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93819,736693.3842942923,11.767060391022824,3.620951965334825,11.767060391022824,9.239121225080453
93824,736693.6022570612,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93825,736693.6841611754,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93826,736693.7224461193,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93828,736693.8097798126,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93829,736693.8114273052,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93832,736693.9093324571,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93833,736693.9101502047,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93834,736693.9150020095,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93836,736693.954025489,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93837,736693.9788764121,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93838,736694.0340576945,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93840,736694.0748002512,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93841,736694.1152809906,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93842,736694.1399753009,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93843,736694.1627104736,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93844,736694.169778349,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93845,736694.1795414466,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93847,736694.2031592444,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93850,736694.2159008995,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93851,736694.2184207799,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93854,736694.3973075392,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93864,736694.6954284963,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93865,736694.8146219115,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93867,736694.8987514494,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
4,736695.0651185716,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
6,736695.1408295396,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
8,736695.1621067033,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
14,736695.4334089383,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
19,736695.6586526487,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
20,736695.6754751247,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
21,736695.6933269013,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
28,736695.900850029,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
29,736695.9295567916,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
35,736696.0796966067,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
36,736696.0903085272,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
43,736696.4205857127,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
44,736696.5499224704,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
45,736696.5739767652,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
49,736696.6555878585,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
50,736696.6568927286,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
51,736696.6582209292,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
52,736696.6635962662,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
53,736696.6683416115,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
55,736696.6904186853,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
56,736696.7000029833,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
57,736696.7096994307,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
59,736696.7162113368,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
60,736696.7270373651,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
61,736696.7289626632,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
62,736696.7466609849,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
64,736696.7477956496,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
65,736696.748441005,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
66,736696.7503044208,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
69,736696.8015765945,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
80,736697.0482072401,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
83,736697.1784262529,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
85,736697.183411025,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
86,736697.1838582024,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
87,736697.1879842123,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
88,736697.188537048,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
89,736697.217336168,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
90,736697.2310712218,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
91,736697.2345466252,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
92,736697.2631628783,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
93,736697.2671625753,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
94,736697.2675507521,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
95,736697.2698799974,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
99,736697.34544854,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
103,736697.3857519818,3.620951965334825,3.399272742914036,3.620951965334825,3.399272742914036
114,736697.5343603707,0.7842234895797446,0.7842234895797446,3.620951965334825,3.399272742914036
119,736697.6775968316,0.7842234895797446,0.7842234895797446,3.620951965334825,3.399272742914036
121,736697.7393439732,0.7842234895797446,0.7842234895797446,3.620951965334825,3.399272742914036
122,736697.7547741223,0.7842234895797446,0.7842234895797446,3.620951965334825,3.399272742914036
123,736697.7920137866,0.7842234895797446,0.7842234895797446,3.620951965334825,3.399272742914036
124,736697.7971484552,0.7842234895797446,0.7842234895797446,3.620951965334825,3.399272742914036
125,736697.8000056774,0.7842234895797446,0.7842234895797446,3.620951965334825,3.399272742914036
126,736697.8007816429,0.7842234895797446,0.7842234895797446,3.620951965334825,3.399272742914036
127,736697.8018472189,0.7842234895797446,0.7842234895797446,3.620951965334825,3.399272742914036
132,736697.9231698865,0.7842234895797446,0.7842234895797446,3.620951965334825,3.399272742914036
133,736698.0953218101,0.44946358969900757,4.711027517798357,17.553599112085067,8.466925189946778
135,736698.1459244792,0.44946358969900757,4.711027517798357,17.553599112085067,8.466925189946778
137,736698.1917378429,0.7842234895797446,0.7842234895797446,3.620951965334825,3.399272742914036
138,736698.2063595364,0.44946358969900757,4.711027517798357,17.553599112085067,7.391413986682892
145,736698.5009107128,0.7842234895797446,0.7842234895797446,3.620951965334825,3.399272742914036
150,736698.6097533739,0.7842234895797446,0.7842234895797446,3.620951965334825,3.399272742914036
152,736698.7214087547,0.7842234895797446,0.7842234895797446,3.620951965334825,3.399272742914036
158,736698.8769909572,0.7842234895797446,0.7842234895797446,3.620951965334825,3.399272742914036
159,736698.8845593323,0.7842234895797446,0.7842234895797446,3.620951965334825,3.399272742914036
161,736699.067225867,0.7842234895797446,0.7842234895797446,3.620951965334825,3.399272742914036
166,736699.3172488107,0.7842234895797446,0.7842234895797446,3.620951965334825,3.399272742914036
167,736699.321053482,0.7842234895797446,0.7842234895797446,3.620951965334825,3.399272742914036
168,736699.3299054798,0.7842234895797446,0.7842234895797446,3.620951965334825,3.399272742914036
172,736699.4693804912,0.7842234895797446,0.7842234895797446,3.620951965334825,3.399272742914036
173,736699.4772789205,0.7842234895797446,0.7842234895797446,3.620951965334825,3.399272742914036
175,736699.7965563278,0.7842234895797446,0.7842234895797446,3.620951965334825,3.399272742914036
177,736699.8808823023,0.7842234895797446,0.7842234895797446,3.620951965334825,3.399272742914036
179,736699.963734309,0.7842234895797446,0.7842234895797446,3.620951965334825,3.399272742914036
181,736699.9904910485,0.7842234895797446,0.7842234895797446,3.620951965334825,3.399272742914036
186,736700.1128344737,0.7842234895797446,0.7842234895797446,3.620951965334825,3.399272742914036
188,736700.1513677194,2.6170073486864567,0.7842234895797446,22.05507438897621,3.399272742914036
190,736700.1639952821,2.6170073486864567,0.7842234895797446,22.05507438897621,3.399272742914036
191,736700.164252193,2.6170073486864567,0.7842234895797446,22.05507438897621,3.399272742914036
192,736700.1685312352,2.6170073486864567,0.7842234895797446,22.05507438897621,3.399272742914036
193,736700.1707876709,2.6170073486864567,0.7842234895797446,22.05507438897621,3.399272742914036
196,736700.191118254,2.6170073486864567,0.7842234895797446,22.05507438897621,3.399272742914036
212,736700.8139550469,1.3366761264624074,0.7842234895797446,3.620951965334825,3.399272742914036
220,736700.982246792,0.6740887989290059,2.6170073486864567,0.6740887989290059,22.05507438897621
223,736701.0635213538,0.6740887989290059,2.6170073486864567,0.6740887989290059,22.05507438897621
226,736701.1401509905,1.3366761264624074,1.3366761264624074,3.620951965334825,3.4876409970456734
232,736701.2622168217,1.3366761264624074,0.7842234895797446,3.4876409970456734,3.399272742914036
234,736701.2736062407,1.3366761264624074,0.7842234895797446,3.4876409970456734,3.399272742914036
236,736701.3883042628,1.3366761264624074,0.7842234895797446,3.4876409970456734,3.399272742914036
241,736701.7083559277,1.3366761264624074,0.7842234895797446,3.4876409970456734,3.399272742914036
242,736701.7306777586,1.3366761264624074,0.7842234895797446,3.4876409970456734,3.399272742914036
245,736701.8005439806,1.3366761264624074,0.7842234895797446,3.620951965334825,3.399272742914036
247,736701.9664963023,1.3366761264624074,0.7842234895797446,3.620951965334825,3.399272742914036
254,736702.1790070629,1.3366761264624074,0.7842234895797446,3.620951965334825,3.399272742914036
270,736702.8097757607,1.3366761264624074,0.7842234895797446,3.620951965334825,3.399272742914036
273,736702.8442262692,1.3366761264624074,0.7842234895797446,3.620951965334825,3.399272742914036
274,736702.8553099337,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
275,736702.8562180917,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
276,736702.8759951474,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
277,736702.8914072841,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
280,736702.9357958995,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
283,736702.9699315508,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
284,736702.9780307193,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
285,736702.986791513,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
289,736703.057471654,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
300,736703.2709141312,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
317,736703.4869677182,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
322,736703.6736098623,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
330,736704.0442534585,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
331,736704.1395784294,7.75585669814609,1.3366761264624074,11.767060391022824,3.4150184862082824
332,736704.1826149058,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
337,736704.3711172484,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
347,736704.5601112023,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
349,736704.6203426569,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
351,736704.6358790786,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
354,736704.6600398825,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
355,736704.665594627,4.501342434086837,1.0547659531002864,22.05507438897621,3.620951965334825
358,736704.7449546199,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
360,736704.8206121922,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
361,736704.8208371856,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
367,736704.9450051066,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
369,736705.0512243186,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
378,736705.2002089528,1.0547659531002864,1.0547659531002864,3.620951965334825,3.399272742914036
377,736705.2002165153,4.501342434086837,1.0547659531002864,4.501342434086837,3.620951965334825
383,736705.2821626879,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
394,736705.3922064686,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
405,736705.8085626701,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
406,736705.8653171266,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
417,736706.1882216155,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
422,736706.3435756858,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
423,736706.3599628136,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
429,736706.4155927057,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
430,736706.514354339,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
444,736706.8862915352,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
449,736706.9299879471,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
452,736707.0138131918,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
455,736707.0753314638,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
460,736707.2366692184,0.9677563449367881,3.0970907890005037,21.30687122012023,15.210352992173284
468,736707.3953504374,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
477,736707.6363031969,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
478,736707.6837708645,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
480,736707.7112611225,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
485,736707.8509526119,1.3366761264624074,1.0547659531002864,3.620951965334825,3.399272742914036
498,736708.7559589501,9.188990900991485,1.360608512768522,9.188990900991485,3.620951965334825
506,736708.9691149567,4.501342434086837,1.360608512768522,4.501342434086837,3.399272742914036
509,736709.0445972898,4.501342434086837,1.360608512768522,4.501342434086837,3.399272742914036
512,736709.1432374439,4.501342434086837,1.360608512768522,4.501342434086837,3.399272742914036
517,736709.3219183384,1.92656790104229,1.360608512768522,3.620951965334825,3.399272742914036
518,736709.3395433064,1.92656790104229,1.360608512768522,3.620951965334825,3.399272742914036
519,736709.3528566387,1.92656790104229,1.360608512768522,3.620951965334825,3.399272742914036
520,736709.3576675942,1.92656790104229,1.360608512768522,3.620951965334825,3.399272742914036
523,736709.3683062115,1.92656790104229,1.360608512768522,3.620951965334825,3.399272742914036
536,736709.4759435694,1.92656790104229,1.360608512768522,3.620951965334825,3.399272742914036
539,736709.5330778604,1.92656790104229,1.360608512768522,3.620951965334825,3.399272742914036
541,736709.6318067061,1.92656790104229,1.360608512768522,3.620951965334825,3.399272742914036
542,736709.7433220166,1.92656790104229,1.360608512768522,3.620951965334825,3.399272742914036
543,736709.8161167806,1.92656790104229,1.360608512768522,3.620951965334825,3.399272742914036
544,736709.8300350822,1.92656790104229,1.360608512768522,3.620951965334825,3.399272742914036
554,736710.2555043038,1.360608512768522,5.589909676811658,1.360608512768522,15.65694673906546
556,736710.2946539754,1.92656790104229,1.360608512768522,3.620951965334825,3.399272742914036
560,736710.3702001269,1.92656790104229,1.360608512768522,3.620951965334825,3.399272742914036
564,736710.3952102475,1.92656790104229,1.360608512768522,3.620951965334825,3.399272742914036
569,736710.4998612182,1.92656790104229,1.360608512768522,3.620951965334825,3.399272742914036
575,736710.5683173301,1.92656790104229,1.360608512768522,3.620951965334825,3.399272742914036
583,736710.7665991749,1.92656790104229,1.360608512768522,3.620951965334825,3.399272742914036
584,736710.7966913166,1.92656790104229,1.360608512768522,3.620951965334825,3.399272742914036
585,736710.811802465,1.92656790104229,1.360608512768522,3.620951965334825,3.399272742914036
586,736710.8432523063,1.92656790104229,1.360608512768522,3.620951965334825,3.399272742914036
588,736710.8701322646,1.92656790104229,1.360608512768522,3.620951965334825,3.399272742914036
589,736710.8712757448,1.92656790104229,1.360608512768522,3.620951965334825,3.399272742914036
590,736710.9160293533,1.92656790104229,1.360608512768522,3.620951965334825,3.399272742914036
591,736710.9214312276,1.92656790104229,1.360608512768522,3.620951965334825,3.399272742914036
594,736711.0382186646,4.501342434086837,1.5737645193003118,4.501342434086837,3.399272742914036
596,736711.077759782,1.92656790104229,1.360608512768522,3.620951965334825,3.399272742914036
606,736711.2665432679,1.92656790104229,1.360608512768522,3.620951965334825,3.399272742914036
613,736711.3581721331,1.92656790104229,1.360608512768522,3.620951965334825,3.399272742914036
640,736711.8675269765,1.92656790104229,1.360608512768522,3.620951965334825,3.399272742914036
643,736712.0014212801,1.360608512768522,2.03912700957153,1.360608512768522,3.399272742914036
663,736713.2996504772,2.22189069527667,1.360608512768522,2.22189069527667,1.360608512768522
672,736713.6711235949,2.22189069527667,1.360608512768522,2.22189069527667,1.360608512768522
674,736713.6776223844,2.22189069527667,1.360608512768522,2.22189069527667,1.360608512768522
679,736714.1030519407,2.22189069527667,1.360608512768522,2.22189069527667,1.360608512768522
680,736714.1056870844,2.22189069527667,1.360608512768522,2.22189069527667,1.360608512768522
683,736714.1477884152,2.22189069527667,1.360608512768522,2.22189069527667,1.360608512768522
689,736714.3160782394,2.22189069527667,1.360608512768522,2.22189069527667,1.360608512768522
703,736714.6485272044,2.22189069527667,1.360608512768522,2.22189069527667,1.360608512768522
706,736715.0164250984,2.22189069527667,1.360608512768522,2.22189069527667,1.360608512768522
709,736715.1712312633,2.22189069527667,2.22189069527667,2.22189069527667,2.22189069527667
711,736715.2521121314,2.22189069527667,1.360608512768522,2.22189069527667,1.360608512768522
722,736715.6999315992,3.7689060039119795,1.5737645193003118,5.400986346532591,1.5737645193003118
724,736715.7667648405,2.22189069527667,1.360608512768522,2.22189069527667,1.360608512768522
725,736715.771344203,2.22189069527667,1.360608512768522,2.22189069527667,1.360608512768522
739,736716.8753653942,2.22189069527667,1.360608512768522,2.22189069527667,1.360608512768522
740,736716.9512209843,2.22189069527667,1.360608512768522,2.22189069527667,1.360608512768522
751,736717.5123416658,4.6617129346122965,1.360608512768522,5.400986346532591,1.360608512768522
756,736717.7404630361,2.22189069527667,1.360608512768522,2.22189069527667,1.360608512768522
794,736720.0334814112,2.22189069527667,1.360608512768522,2.22189069527667,1.360608512768522
801,736720.4361674155,2.6957043793518096,3.2506908513605595,2.6957043793518096,5.012491287547164
805,736720.6308328375,11.87487388739828,2.8903698014328256,11.87487388739828,2.8903698014328256
806,736720.671092548,11.91513359779492,11.87487388739828,11.91513359779492,11.87487388739828
807,736720.6732632617,11.91513359779492,11.87487388739828,11.91513359779492,11.87487388739828
811,736720.9212029392,11.91513359779492,11.87487388739828,11.91513359779492,11.87487388739828
812,736720.9232153485,11.91513359779492,11.87487388739828,11.91513359779492,11.87487388739828
827,736721.4922285563,3.755467443377711,2.8903698014328256,3.755467443377711,2.8903698014328256
829,736721.5028145574,3.755467443377711,2.8903698014328256,3.755467443377711,2.8903698014328256
830,736721.5042457217,3.755467443377711,2.8903698014328256,3.755467443377711,2.8903698014328256
833,736721.514481939,3.755467443377711,2.8903698014328256,3.755467443377711,2.8903698014328256
838,736722.7662502392,3.755467443377711,2.8903698014328256,3.755467443377711,2.8903698014328256
906,736726.104598194,3.755467443377711,2.8903698014328256,3.755467443377711,2.8903698014328256
938,736727.1348843658,3.755467443377711,2.8903698014328256,3.755467443377711,2.8903698014328256
946,736727.3617935538,9.621330517693423,5.858978996402584,9.621330517693423,5.858978996402584
985,736728.5454205048,9.621330517693423,5.858978996402584,9.621330517693423,5.858978996402584
1000,736729.1850183114,9.621330517693423,5.858978996402584,9.621330517693423,5.858978996402584
1021,736729.5256180555,6.690701005863957,5.858978996402584,11.91513359779492,5.858978996402584
1030,736729.7761158914,6.690701005863957,5.858978996402584,11.91513359779492,5.858978996402584
1042,736730.3463141656,8.843499608221464,5.858978996402584,8.843499608221464,5.858978996402584
1049,736730.426178085,8.843499608221464,5.858978996402584,8.843499608221464,5.858978996402584
1052,736730.7291564929,9.621330517693423,5.858978996402584,9.621330517693423,5.858978996402584
1066,736731.1379428904,5.858978996402584,5.858978996402584,5.858978996402584,5.858978996402584
1069,736731.2500305716,5.858978996402584,5.858978996402584,5.858978996402584,5.858978996402584
1075,736731.3845104483,5.858978996402584,5.858978996402584,5.858978996402584,5.858978996402584
1087,736731.5982893001,5.858978996402584,5.858978996402584,5.858978996402584,5.858978996402584
1091,736731.9285630799,5.858978996402584,5.858978996402584,5.858978996402584,5.858978996402584
1098,736732.3771301714,5.858978996402584,5.858978996402584,5.858978996402584,5.858978996402584
1111,736732.7852317052,5.858978996402584,5.858978996402584,5.858978996402584,5.858978996402584
1112,736732.802304915,5.858978996402584,5.858978996402584,5.858978996402584,5.858978996402584
1164,736734.4667989287,5.858978996402584,5.858978996402584,12.605851129512303,5.858978996402584
1176,736734.9352994396,5.858978996402584,5.858978996402584,12.605851129512303,5.858978996402584
1180,736735.124702095,5.858978996402584,5.858978996402584,12.605851129512303,5.858978996402584
1206,736735.6103203425,5.858978996402584,5.858978996402584,9.621330517693423,5.858978996402584
1214,736736.0045434892,5.858978996402584,5.858978996402584,9.621330517693423,5.858978996402584
1217,736736.0189698514,6.493351795943454,6.493351795943454,20.556503098807298,6.690701005863957
1221,736736.1211885372,6.493351795943454,6.493351795943454,20.556503098807298,6.690701005863957
1224,736736.2740032981,6.493351795943454,6.493351795943454,20.556503098807298,6.690701005863957
1229,736736.6233665241,5.858978996402584,5.858978996402584,9.621330517693423,5.858978996402584
1250,736737.4417635615,5.858978996402584,6.493351795943454,24.9807511868421,6.690701005863957
1263,736738.3141871082,5.858978996402584,6.493351795943454,24.9807511868421,6.690701005863957
1284,736739.0565095777,6.493351795943454,5.858978996402584,9.849451888003387,5.858978996402584
1303,736739.9160606596,6.493351795943454,5.858978996402584,9.849451888003387,5.858978996402584
1313,736740.37130553,9.530891522183083,5.858978996402584,9.530891522183083,5.858978996402584
1318,736740.5011265283,5.858978996402584,5.858978996402584,5.858978996402584,18.868490972556174
1331,736741.0734638503,10.84568747447338,6.493351795943454,10.84568747447338,6.690701005863957
1335,736741.3045425114,5.858978996402584,5.858978996402584,5.858978996402584,5.858978996402584
1346,736741.5417773589,5.858978996402584,5.858978996402584,5.858978996402584,5.858978996402584
1357,736742.6874214272,5.858978996402584,5.858978996402584,5.858978996402584,5.858978996402584
1384,736744.2989413928,9.530891522183083,5.858978996402584,9.530891522183083,5.858978996402584
1416,736745.4381681293,5.858978996402584,5.858978996402584,15.09185396367684,8.843499608221464
1422,736745.5748175798,5.858978996402584,5.858978996402584,15.09185396367684,8.843499608221464
1425,736745.7509438898,5.858978996402584,5.858978996402584,15.09185396367684,8.843499608221464
1430,736746.0620077248,5.858978996402584,5.858978996402584,15.09185396367684,8.843499608221464
1431,736746.0672211448,2.868509628577158,5.858978996402584,2.868509628577158,8.854525507544167
1434,736746.1426296578,2.868509628577158,5.858978996402584,2.868509628577158,8.854525507544167
1454,736746.820714994,5.858978996402584,5.858978996402584,9.621330517693423,5.858978996402584
1512,736748.8760335962,5.858978996402584,5.858978996402584,9.621330517693423,5.858978996402584
1517,736749.0544919606,7.5127146017039195,5.858978996402584,8.843499608221464,5.858978996402584
1520,736749.096416601,8.022952750674449,5.858978996402584,11.547845794819295,6.690701005863957
1528,736749.3404934036,3.9023252743063495,5.858978996402584,3.9023252743063495,8.843499608221464
1529,736749.3444576167,3.9023252743063495,5.858978996402584,3.9023252743063495,8.843499608221464
1530,736749.3480963397,3.9023252743063495,5.858978996402584,15.09185396367684,8.843499608221464
1537,736749.5778034584,3.9023252743063495,5.858978996402584,3.9023252743063495,8.843499608221464
1539,736749.6147821718,3.9023252743063495,5.858978996402584,3.9023252743063495,8.843499608221464
1540,736749.776622114,5.858978996402584,2.868509628577158,5.858978996402584,5.858978996402584
1586,736752.337293991,3.9023252743063495,3.896390770445578,3.9023252743063495,5.858978996402584
1593,736752.5502128828,13.493703305139206,2.868509628577158,13.493703305139206,2.868509628577158
1600,736752.8121224252,7.764205416315235,2.868509628577158,7.764205416315235,2.868509628577158
1601,736752.813405917,7.764205416315235,2.868509628577158,7.764205416315235,2.868509628577158
1605,736753.0479006169,3.2712785028852522,2.7571640339447185,5.858978996402584,2.868509628577158
1635,736754.3789322505,3.896390770445578,2.7571640339447185,5.858978996402584,3.7479390058433637
1663,736755.8856405263,5.278937635128386,2.7571640339447185,5.858978996402584,2.868509628577158
1670,736756.1553249018,5.278937635128386,2.7571640339447185,5.858978996402584,2.868509628577158
1675,736756.2172598612,5.278937635128386,2.7571640339447185,5.858978996402584,2.868509628577158
1680,736756.3011942953,5.477680721203797,2.7735907688038424,9.530891522183083,2.868509628577158
1704,736757.8925674387,3.2712785028852522,2.5606718769995496,5.858978996402584,2.868509628577158
1705,736757.9420193671,3.2712785028852522,2.5606718769995496,5.858978996402584,2.868509628577158
1719,736758.5330760543,2.5606718769995496,5.729497888823971,2.5606718769995496,9.37895143253263
1723,736758.7180191244,3.2712785028852522,2.5606718769995496,5.278937635128386,2.868509628577158
1725,736758.741266698,3.2712785028852522,2.5606718769995496,5.278937635128386,2.868509628577158
1729,736758.8903669409,2.5606718769995496,5.729497888823971,2.5606718769995496,9.37895143253263
1760,736759.7689335758,2.5606718769995496,7.4316395848290995,2.5606718769995496,13.730173061136156
1804,736760.8841354011,8.070729484083131,3.072234609280713,13.493703305139206,4.42068055132404
1871,736763.4966825705,2.6125471694394946,4.582941105822101,14.816914256312884,4.582941105822101
1877,736763.7426277266,2.6125471694394946,11.787718800129369,17.42946142575238,11.787718800129369
1892,736764.4615040696,12.12421007861849,5.7434849452693015,12.12421007861849,5.7434849452693015
1900,736764.8265019119,12.12421007861849,5.7434849452693015,12.12421007861849,5.7434849452693015
1929,736765.9938140605,2.6125471694394946,8.070729484083131,23.442371839657426,8.070729484083131
1966,736767.1859252846,2.6125471694394946,7.416991708800197,2.6125471694394946,9.064925532322377
2008,736769.1139677181,8.229832316981629,3.1201536576263607,8.229832316981629,3.1201536576263607
2072,736771.8676389836,8.229832316981629,3.1201536576263607,8.229832316981629,5.719670137274079
2095,736772.6148999507,8.229832316981629,3.1201536576263607,8.229832316981629,3.1201536576263607
2096,736772.6196020863,8.229832316981629,3.1201536576263607,8.229832316981629,3.1201536576263607
2102,736773.0629928993,5.877067614695989,7.416991708800197,5.877067614695989,11.712361060315743
