Index,Time[d.s],bp_T(15)_S(17)_EvLim(20),bp_T(15)_S(33)_EvLim(20),bp_T(30)_S(17)_EvLim(20),bp_T(30)_S(33)_EvLim(20)
68106,738359.5169596726,0.7237367286879449,0.7124996389329747,0.7396618024135807,0.7361693634856832
68122,738359.8857461013,0.7306469627533526,0.7067061432576236,0.7420775380152188,0.7329288426249845
68125,738359.9788884755,0.7303450746721348,0.7067061432576236,0.7428246275575275,0.7302902480769339
68129,738360.1053693243,0.8042490405615775,0.7085509276211415,0.6008026429491626,0.7297533827401834
68135,738360.3133978609,0.728097006260469,0.7018994623503264,0.7394401674387725,0.7253258463321942
68136,738360.3347452711,0.5632872657629725,0.6911489050467807,0.4523900853158873,0.7120297782159526
68137,738360.3398453962,0.5632872657629725,0.6911489050467807,0.4523900853158873,0.7120297782159526
68138,738360.3409468953,0.457633806009749,0.6866140829763769,0.4136137922888113,0.7072501925980705
68139,738360.3461248127,0.457633806009749,0.6878577197846533,0.4136137922888113,0.7087505061096318
68140,738360.3776556745,0.3948131653665925,0.675114278357276,0.39589287320259964,0.6957820129530685
68141,738360.3836789302,0.36359538019807125,0.675114278357276,0.39589287320259964,0.6957820129530685
68142,738360.3845065322,0.38029289133384575,0.6749346401365537,0.41541211312484966,0.6954744742035478
68143,738360.3864029591,0.3780126051382268,0.6804371241787527,0.41541211312484966,0.7010917670877265
68145,738360.4089583544,0.40874774767364874,0.6804371241787527,0.41541211312484966,0.7010917670877265
68148,738360.4379045286,0.3458982599229439,0.6848270411089382,0.39965749868397404,0.7053408081003794
68154,738360.6117139632,0.3458982599229439,0.6792611442399932,0.39965749868397404,0.6996640794698342
68156,738360.629268196,0.33381589692794145,0.6721376054531665,0.3827680179486287,0.6924311754744831
68159,738360.6441241798,0.33381589692794145,0.6775062962918373,0.3827680179486287,0.6979135727275118
68162,738360.7089148128,0.33381589692794145,0.6721376054531665,0.3827680179486287,0.6924311754744831
68163,738360.7158574748,0.3562445414568061,0.6737518062505319,0.4013282341020149,0.6939185727677936
68166,738360.8431553831,0.37013734253118047,0.6735858579344733,0.4117836427654094,0.6936307959747536
68168,738360.8624892007,0.3877629302707605,0.6746566150754876,0.4263013319295724,0.6945787168486347
68170,738360.8775717507,0.3877629302707605,0.6799796174236253,0.4263013319295724,0.7000100684891701
68173,738360.9965150963,0.41137501668778925,0.6827596092805734,0.4469132077696902,0.7026620910725333
68177,738361.0226122597,0.41137501668778925,0.6827596092805734,0.4469132077696902,0.7026620910725333
68178,738361.0860843203,0.41466691461163435,0.6755415645598819,0.4479828466623802,0.6952248114117011
68186,738361.2562366021,0.41466691461163435,0.6808177479032976,0.4479828466623802,0.700606367354711
68190,738361.3220030451,0.4241157049836443,0.677805443797683,0.465665640866918,0.6975008293443399
68193,738361.341113175,1.0522553526290244,0.49695388476491514,0.7566105956502642,0.5391917946880102
68194,738361.3436437948,0.44034928456603484,0.6781974388890999,0.478825228118249,0.6977739105129364
68196,738361.3737426363,1.0242794384510658,0.49819317126058815,0.7360923422089011,0.5402079872901362
68206,738361.4571210687,0.44034928456603484,0.696272258780663,0.478825228118249,0.7045006890347519
68223,738361.8851603848,0.4540594214240641,0.6972520316410502,0.4898058066578029,0.7053878628181274
68225,738361.9016170736,0.47550490719334143,0.6946703025239909,0.5082169469080606,0.7028313281096353
68229,738361.9521685935,0.47550490719334143,0.7002696131538798,0.5082169469080606,0.7082193043751202
68234,738362.1077441116,0.5341589884371546,0.6983295650817982,0.5294122087402501,0.7007261271296639
68241,738362.2573392676,0.46176978405449426,0.687343127270337,0.4923508533622126,0.6957369770611009
68242,738362.2576385508,0.4359552638608169,0.6820329046055684,0.4710745318933896,0.6905608571238144
68244,738362.2594324008,0.4359552638608169,0.6830958988834966,0.466381531253492,0.691674099651259
68245,738362.2598275158,0.4479361744899925,0.6793969073668241,0.4766423186781151,0.6880361743244413
68246,738362.2605289962,0.4479361744899925,0.6793969073668241,0.4766423186781151,0.6880361743244413
68248,738362.2620127373,0.4479361744899925,0.6793969073668241,0.4766423186781151,0.6880361743244413
68249,738362.264291566,0.46763918931529924,0.6883921857673918,0.49816655031917456,0.696647238730758
68250,738362.2662879445,0.4733454843632172,0.6830527696356921,0.4987795526370406,0.6914440137596116
68251,738362.2667333574,0.4799894804412597,0.6832752398077714,0.5041849469653442,0.6916112520625082
68252,738362.2675634744,0.4799894804412597,0.6832752398077714,0.5041849469653442,0.6916112520625082
68253,738362.2681664849,0.4913688655128175,0.6849822321534245,0.5141607915192404,0.6932015243628662
68254,738362.2707450874,0.4913688655128175,0.6849822321534245,0.5141607915192404,0.6932015243628662
68255,738362.2714580003,0.5004673927182159,0.6861201980054983,0.5220290398992169,0.694247462095299
68257,738362.2746761543,0.5004673927182159,0.6861201980054983,0.5220290398992169,0.694247462095299
68258,738362.2757075481,0.5004673927182159,0.691248077672574,0.5220290398992169,0.6992017106725943
68259,738362.2759741993,0.5004673927182159,0.691248077672574,0.5220290398992169,0.6992017106725943
68260,738362.2768023825,0.5117948439937311,0.6931284480900048,0.5320606210147036,0.7009586407380292
68261,738362.2788160142,0.51957673164993,0.6940509290381575,0.5387863873235831,0.7017995753636868
68262,738362.2798533281,0.5311387874886896,0.6910200927753534,0.5491265297400729,0.6988139529269801
68264,738362.2834432139,0.5311387874886896,0.6949643506229398,0.5511351293188476,0.7025514190185572
68265,738362.2845723252,0.5428681023790648,0.6932291087986627,0.5596578375041905,0.7008892779342719
68266,738362.2850517714,0.5519230905839577,0.6999073760752862,0.5692134548501707,0.7072838168785902
68268,738362.2874264244,0.5519230905839577,0.6947476603500293,0.56770520510229,0.7023038871845727
68269,738362.2884390708,0.5550626608368439,0.6946562497745541,0.5702234148481305,0.7021767195051316
68270,738362.2890546037,0.5550626608368439,0.6946562497745541,0.5702234148481305,0.7021767195051316
68271,738362.2897346629,0.5696764037311173,0.6978774122054724,0.5835640138728277,0.7052241524167643
68272,738362.290147569,0.5846271871774543,0.7064223407488766,0.5972314807555296,0.7134049914414125
68273,738362.2912064648,0.5846271871774543,0.7064223407488766,0.5972314807555296,0.7134049914414125
68274,738362.2944015068,0.5846271871774543,0.7064223407488766,0.5977900645605667,0.7134049914414125
68275,738362.2951266733,0.5807801392465476,0.6993714744459855,0.5932984725454259,0.7065802146014553
68276,738362.2963693151,0.5807801392465476,0.6993714744459855,0.5932984725454259,0.7065802146014553
68279,738362.3060955969,0.5873134440943097,0.7004749708116962,0.5991276500011212,0.7076008017115257
68281,738362.3124701452,0.5873134440943097,0.7004749708116962,0.5991276500011212,0.7076008017115257
68282,738362.3162502407,0.5827397709153801,0.698415819073187,0.5945361225533434,0.7055904440538593
68284,738362.3225530587,0.5827397709153801,0.7034802482453512,0.5945361225533434,0.7104800941283886
68286,738362.3292727293,0.5827397709153801,0.7034802482453512,0.5945361225533434,0.7104800941283886
68287,738362.34443745,0.5949239478126737,0.7063551384575446,0.6057302212727806,0.7131982036729188
68291,738362.3635530631,0.5949239478126737,0.7063551384575446,0.6057302212727806,0.7131982036729188
68292,738362.3666387713,0.5900740243250704,0.6991553570629501,0.6009106038912917,0.7062273061277367
68293,738362.3722767862,0.5900740243250704,0.7041799021582248,0.6009106038912917,0.7110794956289869
68294,738362.3745337614,0.5794361782633688,0.6951948596571064,0.5906089962419562,0.7023913007929963
68296,738362.3820299067,0.5794361782633688,0.7001145823856225,0.5906089962419562,0.7071472472575945
68297,738362.3835309054,0.5901122044625227,0.6978093155316516,0.6004672728448927,0.7048648991198523
68298,738362.3871586189,0.5901122044625227,0.7027539133537204,0.6004672728448927,0.7096430441635116
68302,738362.4169811207,0.5901122044625227,0.6978093155316516,0.6004672728448927,0.7048648991198523
68307,738362.4382721761,0.5902232212970868,0.6925553246685331,0.5923880401067374,0.6935949563255636
68309,738362.4453739666,0.5867000540948737,0.7001164882268386,0.597012010805874,0.7078793298189044
68310,738362.4483016285,0.5890554008552121,0.695308013776371,0.5990268715906921,0.703199256355769
68313,738362.4601332259,0.5890554008552121,0.695308013776371,0.5990268715906921,0.703199256355769
68314,738362.4623134925,0.5949239478126738,0.7014226792112384,0.604385958911086,0.7090522153522475
68320,738362.4910755517,0.6120491948861421,0.7002408939626363,0.5939850883474249,0.7078460580114712
68321,738362.5003673581,0.6081444799862887,0.7050950492594648,0.6167203662358022,0.7125279615059351
68323,738362.5238978424,0.6100014096961706,0.7023435269192297,0.6260321813755185,0.7098220114802454
68325,738362.5255176636,0.6167495600992925,0.7018682576755683,0.624538524860871,0.7093306025589033
68326,738362.5263508344,0.6167495600992925,0.7067622639814681,0.624538524860871,0.7140504984429951
68327,738362.5282182591,0.6180781183055283,0.7054420591601299,0.6256484789582045,0.7126814190801193
68331,738362.5558183731,0.6180781183055283,0.7018032686374583,0.6256484789582045,0.7092322762758212
68332,738362.5745390183,0.61584583366882,0.7005896899356416,0.6233892084735672,0.7080338576172878
68333,738362.5756016687,0.61584583366882,0.7054091195246318,0.6233892084735672,0.7126848831483951
68334,738362.5765763377,0.61584583366882,0.7054091195246318,0.6233892084735672,0.7126848831483951
68338,738362.6127307527,0.61584583366882,0.7054091195246318,0.6233892084735672,0.7126848831483951
68343,738362.6478701284,0.6219887272413884,0.7069576345640437,0.6290807612504306,0.7141323404563686
68345,738362.6645846944,0.6313478629848783,0.7083583133310254,0.6376812330882369,0.7153717782491115
68347,738362.677204234,0.6313478629848783,0.7090081456446555,0.6378308677309756,0.7166351425790733
68348,738362.6852715297,0.6313112326075795,0.7037260963988852,0.6376812330882369,0.7115200726512778
68349,738362.6934988766,0.6313112326075795,0.7085555983589636,0.6376812330882369,0.716167005005362
68350,738362.7274525453,0.6313112326075795,0.7085555983589636,0.6376812330882369,0.716167005005362
68351,738362.7279880197,0.6313112326075795,0.7085555983589636,0.6376812330882369,0.716167005005362
68352,738362.7295602662,0.6323518555184711,0.7047590467157064,0.6195356375224705,0.7057076294307748
68353,738362.7402626269,0.6234454913562392,0.7074126372984127,0.6366055759575617,0.7150399988049209
68357,738362.7545495561,0.6292434135437509,0.7074126372984127,0.6356063575672118,0.7150399988049209
68358,738362.7643820813,0.6257845560565588,0.704581843582498,0.632207609975126,0.7122284419641816
68359,738362.7726108294,0.6257845560565588,0.7057682325558652,0.632207609975126,0.7134337846572186
68360,738362.7730319587,0.6310454329678802,0.7071710212455734,0.6371068194179734,0.71473755059093
68362,738362.7919744203,0.6408176409134183,0.7101714995908429,0.646303083583761,0.7175675674374846
68364,738362.8206244569,0.6493704550241971,0.7079756617249745,0.6543440553584841,0.7154012169783048
68365,738362.8221032318,0.6493704550241971,0.7079756617249745,0.6543440553584841,0.7154012169783048
68366,738362.8280830848,0.6449376902162561,0.7061418844397729,0.6500487612236842,0.7136141321789624
68367,738362.8651636804,0.6449376902162561,0.7108727778886571,0.6500487612236842,0.7181688314868305
68368,738362.8725523879,0.6433992324492619,0.705279174395505,0.6485031927626719,0.7127548378867241
68369,738362.8785264853,0.6433992324492619,0.705279174395505,0.6485031927626719,0.7127548378867241
68372,738362.8992311024,0.6650757762683794,0.8367909092548204,0.7418073448658026,1.068733624370418
68373,738362.9089293783,0.6433992324492619,0.705279174395505,0.6485031927626719,0.7127548378867241
68374,738362.9181589035,0.6499500342516772,0.7119581670545109,0.6542669665741753,0.7191388380153196
68375,738362.9295795668,0.6499500342516772,0.7119581670545109,0.6546646874701152,0.7191388380153196
68376,738362.9487670982,0.660280968072624,0.7153004277050692,0.6644282755126244,0.7222989200829216
68377,738362.957545404,0.6632861178158755,0.7160780993727811,0.6672261015252894,0.7230099361268982
68378,738362.9812416508,0.6589579621101971,0.7095762950259304,0.6630450105393156,0.7167314812224885
68379,738362.9838563348,0.6589579621101971,0.7095762950259304,0.6630450105393156,0.7167314812224885
68381,738363.0022980184,0.6678292245969094,0.7171647495453553,0.6714389256402503,0.7239857404653446
68384,738363.0171781274,0.6678292245969094,0.7171647495453553,0.6714389256402503,0.7239857404653446
68385,738363.027131857,0.6678292245969094,0.7171647495453553,0.6714389256402503,0.7239857404653446
68386,738363.0280071353,0.6745925113112408,0.7169956069157455,0.6778286228144398,0.7260291138140399
68388,738363.0417783051,0.6787434170169785,0.7185844581646356,0.6817357553643791,0.7272027332750602
68389,738363.0547344658,0.6787410887019333,0.7136294303574559,0.6816917963164189,0.7224510570111
68390,738363.0621678272,0.6799709383100606,0.7138994677593183,0.6828235446680461,0.7226670277273988
68391,738363.0693776001,0.6799709383100606,0.7186340020461968,0.6828235446680461,0.7271729593445059
68393,738363.0931975407,0.6754808959153962,0.715794391726437,0.6828235446680461,0.7271729593445059
68394,738363.1336447183,0.6754808959153962,0.7104952007743072,0.6828235446680461,0.7226670277273988
68396,738363.1519930734,0.6822932434272397,0.7128008540667272,0.6892084851134598,0.7247694880115214
68398,738363.2049384159,0.6031867804211831,0.6879004465204622,0.6312419795105403,0.678585127973831
68399,738363.2099453157,0.6793433236475448,0.7120142841954467,0.6863060712756823,0.7240340014333712
68400,738363.2223845373,0.6875118888546461,0.7136214911734763,0.6930709866642568,0.7253807475516676
68401,738363.2258077576,0.6875118888546461,0.7148739601305787,0.6939945463550702,0.7266552608985305
68402,738363.232028927,0.6592705607639496,0.7028813662377994,0.6664365451200795,0.7152654051616054
68403,738363.2334488713,0.6592705607639496,0.6995124861189778,0.6669460531820979,0.7121585916212094
68404,738363.2386664164,0.6592705607639496,0.6995124861189778,0.6669460531820979,0.7121585916212094
68406,738363.2407166711,0.6656203480776272,0.7017563274656201,0.6729235118882327,0.7142097741609451
68407,738363.242409949,0.6727609725945287,0.7088338606781842,0.6789829695575562,0.7208462814963887
68408,738363.2447512139,0.6768928957344947,0.7102635491814541,0.6835246616616201,0.7221340355711041
68410,738363.247712744,0.6768928957344947,0.7102635491814541,0.6835246616616201,0.7221340355711041
68412,738363.2579613724,0.7244502045834544,0.7064950135319931,0.7388370351651681,0.7173354186868136
68413,738363.2593050828,0.7296361894853888,0.7097186178102854,0.7437242409107407,0.7234154272245015
68414,738363.2634509692,0.6766375691809582,0.7074271809167292,0.6831977672201089,0.7193723246510388
68415,738363.2659602911,0.6788606395970441,0.7037179104913799,0.6852443239574112,0.7157877468786783
68416,738363.2664219928,0.6788606395970441,0.7081422819589519,0.6852443239574112,0.7199922450053907
68417,738363.2732504572,0.7344567833692812,0.7056095640383822,0.7482605741755675,0.7163682642752688
68420,738363.3071252708,0.7344567833692812,0.7056095640383822,0.7482605741755675,0.7194409876311957
68424,738363.3312296919,0.7420106725985204,0.7098916829154892,0.7482605741755675,0.7163682642752688
68429,738363.3875358471,0.6733247781445767,0.7002147453228741,0.6798649943034687,0.7108943159592722
68431,738363.3895341812,0.6733247781445767,0.703493810781014,0.6810891321360961,0.7138925731598076
68432,738363.3920912297,0.7117400760246275,0.7069910170518051,0.7147724332028504,0.7174011236900129
68433,738363.3941565449,0.6841976871260368,0.7086011305658922,0.6901295749070183,0.7186274503971753
68436,738363.3977259628,0.6838618396999107,0.7042959311419384,0.6789387419019047,0.7172372636757443
68437,738363.3977268182,0.6894897873391415,0.7064037719924828,0.6950629125383171,0.7191467592097462
68438,738363.4001732555,0.6894897873391415,0.7031556227459183,0.6950629125383171,0.7161751905922908
68440,738363.4083697945,0.6894897873391415,0.7031556227459183,0.6950629125383171,0.7161751905922908
68442,738363.4198574099,0.6894897873391415,0.7031556227459183,0.6950629125383171,0.7161751905922908
68443,738363.4217071558,0.6921359830639383,0.7041235455991389,0.6975344845315963,0.7170231043503349
68444,738363.4246905317,0.6964630866718816,0.7101145346302059,0.7016193299943623,0.722600220143388
68448,738363.4543471396,0.6976947828723571,0.709130442648734,0.7027418801023494,0.7188482380832035
68451,738363.5921746258,0.6976947828723571,0.709130442648734,0.7027418801023494,0.7188482380832035
68452,738363.6100237478,0.6999498771304284,0.7143848175942641,0.704847473750596,0.7236782336357346
68454,738363.6280357662,0.7425247600929453,0.7192137916869136,0.7481775673902704,0.7246096211896358
68457,738363.6518767097,0.6705167688657125,0.7017947062639501,0.6765169714713709,0.7120519259492307
68458,738363.653598863,0.6705167688657125,0.7017947062639501,0.6765169714713709,0.7120519259492307
68461,738363.656501679,0.6705167688657125,0.7017947062639501,0.6765169714713709,0.7120519259492307
68463,738363.6586386185,0.6697846899314084,0.701333457907349,0.675746809720636,0.7115848766274276
68464,738363.6627643377,0.6697846899314084,0.701333457907349,0.675746809720636,0.7115848766274276
68465,738363.6640219757,0.6766843292960331,0.7041598214904635,0.6823279508424814,0.7141503862533816
68467,738363.6657293193,0.6834499627783295,0.7069328213060708,0.6887808978432206,0.7166669467593438
68468,738363.6682434195,0.6797522850566893,0.7010701067257248,0.6851646715318352,0.7111778634738309
68469,738363.6714268787,0.6797522850566893,0.7052353343732609,0.6851646715318352,0.715062501116248
68471,738363.6795002035,0.6817111812847494,0.7059685004558774,0.6869955111646352,0.7156997236321672
68472,738363.6815644584,0.6817111812847494,0.7059685004558774,0.6869955111646352,0.7156997236321672
68473,738363.68601671,0.7476461966942054,0.7124191803290983,0.7538962190196473,0.7233041139398416
68474,738363.6866666236,0.6856117266508643,0.7064931360538813,0.6906987865387647,0.7160690437488655
68475,738363.7035350644,0.6856117266508643,0.7064931360538813,0.6915966725141157,0.7160690437488655
68476,738363.704149294,0.674771591717449,0.7016945455919936,0.6801954391460517,0.7115964456435853
68477,738363.7078566578,0.674771591717449,0.7057972795810549,0.6801954391460517,0.7154264588753007
68478,738363.7102106516,0.6729403976644742,0.7007660268937509,0.6783731363687158,0.7106986214250467
68479,738363.7206898791,0.6729403976644742,0.7007660268937509,0.6783731363687158,0.7106986214250467
68480,738363.7212768726,0.6729403976644742,0.7048360951490338,0.6783731363687158,0.7145005505103871
68481,738363.7221366353,0.6511365026192749,0.6937611532000825,0.6499561088916967,0.704130076883766
68482,738363.7229007425,0.6511365026192749,0.6937611532000825,0.6494123093880401,0.704130076883766
68483,738363.7241349136,0.6511365026192749,0.6907620226030512,0.6572331835814869,0.7013886905698827
68485,738363.7367454704,0.6572006980439224,0.6933840834789328,0.6630450105393157,0.7037803289255475
68486,738363.7386108511,0.6572006980439224,0.697302791034451,0.6630450105393157,0.7074529496575741
68487,738363.739915434,0.6634584446846248,0.6960981915863038,0.6690447447806602,0.7062575523471659
68489,738363.7568517078,0.6678340122463797,0.7019141058017216,0.6732244167228824,0.711646471065432
68490,738363.7692019579,0.6694843254250837,0.6985812834075014,0.6747694672956708,0.7084826251156056
68491,738363.7858877861,0.6694843254250837,0.7025308321006801,0.6747694672956708,0.712180126827255
68492,738363.7861062231,0.6715208614854322,0.7033348305183309,0.6766899174150328,0.7128877897311349
68493,738363.7900075602,0.6715208614854322,0.6993894021620992,0.6766899174150328,0.7091942180451175
68494,738363.7903423114,0.6674406682858472,0.6973817453283848,0.6726912212456274,0.7072940193856913
68496,738363.7937552341,0.6674406682858472,0.7012795160791645,0.6726912212456274,0.7109466129500968
68497,738363.8205480356,0.6593798885028735,0.6972884376289831,0.6648306739270191,0.707207420791337
68498,738363.8254009371,0.6980995130973321,0.6981291068772966,0.6989154883374001,0.7082185712341549
68499,738363.8274301934,0.6650953632445618,0.6989440300847085,0.6703214178342459,0.7086328741476081
68502,738363.8372735855,0.6650953632445618,0.6960216200038867,0.6710816349228022,0.7059557296662305
68503,738363.8404098621,0.6714905109680671,0.6988977424005969,0.6764711556125418,0.708589892836627
68504,738363.8446246507,0.6758950973681499,0.7047316133722213,0.6806931303482202,0.7140032736338754
68505,738363.8464662114,0.6726912212456274,0.7021322459792316,0.6775453680619056,0.7114864727921728
68506,738363.8505097876,0.703961327271211,0.7039182515238035,0.7044094783788936,0.7134254991560963
68507,738363.8532844654,0.7101781513655442,0.7039182515238035,0.7136880992974979,0.7134254991560963
68508,738363.8536821521,0.7071957441802948,0.7039182515238035,0.7135512201069917,0.7161014735553132
68509,738363.8585746544,0.6726912212456274,0.7030775848221431,0.6775453680619056,0.7124339881759397
68510,738363.8591268366,0.6783888349081746,0.7047085601767384,0.6830240286021915,0.7138442625057962
68512,738363.8829477902,0.6822034663129335,0.7073855694113746,0.6866792085571526,0.7163620320053635
68513,738363.8907885117,0.686878404160427,0.7056147242662894,0.6911689097546908,0.7146519010359194
68514,738363.8971499847,0.686878404160427,0.7056147242662894,0.6911689097546908,0.7146519010359194
68515,738363.8992648954,0.6802128896749112,0.7023858534288754,0.684671920369356,0.7116187959446715
68516,738363.9098085396,0.6802128896749112,0.7071707893078195,0.684671920369356,0.7152102899476557
68519,738363.9468861315,0.6802128896749112,0.7071707893078195,0.684671920369356,0.7152102899476557
68520,738363.9489618225,0.6802128896749112,0.703310901867614,0.684671920369356,0.7116187959446715
68522,738363.9700299232,0.6861472982531276,0.7060546225771067,0.6911378452486462,0.7141214000911377
68524,738363.9925806621,0.7551509585067328,0.7137037407196767,0.757548327396078,0.7169956069157457
68526,738364.0217283902,0.6861472982531276,0.7094825219387855,0.6903866084603325,0.7172836874232389
68527,738364.0300235188,0.6893563204813521,0.7070630794429278,0.6934607424165592,0.7149938764011841
68528,738364.0455920149,0.6893563204813521,0.7109325594277954,0.6934607424165592,0.7185925063449059
68529,738364.048068149,0.6893563204813521,0.7070630794429278,0.6934607424165592,0.7149938764011841
68530,738364.0495290552,0.6880151603247737,0.7101955499232273,0.6921259320541983,0.7178848018141512
68531,738364.0512461918,0.6880151603247737,0.7101955499232273,0.6921259320541983,0.7178848018141512
68533,738364.0700340702,0.6900230093793032,0.7072380530479058,0.6940383250551367,0.7150982354184678
68534,738364.0749243515,1.3381622691696833,0.7271292695488232,0.8797862432662558,0.6672121928681242
68535,738364.0888058537,0.6900230093793032,0.711079263463189,0.6940383250551367,0.7186723632918577
68537,738364.1006783015,0.6784937360374036,0.7043957059237321,0.6739619136273022,0.7124137275127507
68538,738364.1018329234,0.6784937360374036,0.7015887451722057,0.6828174676493434,0.7098461459679718
68539,738364.103848009,0.6784937360374036,0.7053312615324346,0.6828174676493434,0.7133363931067664
68540,738364.1067242927,0.6784937360374036,0.7015887451722057,0.6828174676493434,0.7098461459679718
68541,738364.1281671094,0.6773187734294916,0.7046362082620627,0.6816406380058756,0.7126649697197717
68542,738364.1325828371,0.6773187734294916,0.7046362082620627,0.6816406380058756,0.7126649697197717
68543,738364.1337241727,0.677239974422938,0.7007840363519221,0.6815287225580501,0.709041989030923
68544,738364.1426473708,0.7551509585067328,0.7085284758393341,0.757548327396078,0.7158000434911942
68546,738364.1509605135,0.677239974422938,0.7007840363519221,0.6815287225580501,0.709041989030923
68547,738364.1515414687,0.6818979198639263,0.7029897452235037,0.6860193089936715,0.7110551877119996
68548,738364.1517199874,0.6818979198639263,0.7067085390747039,0.6854395232058896,0.7145243786908914
68549,738364.1534549873,0.6869030951415609,0.7091085250898072,0.690847674190716,0.7167158629817157
68550,738364.1809809791,0.6915335216514471,0.7113253957023802,0.6953126393876712,0.7187383272889306
68551,738364.2164340855,0.6876564152134551,0.7055962337989466,0.6915170411448467,0.7133843653058219
68552,738364.2247888736,0.6876564152134551,0.7110094316329647,0.6915170411448467,0.7168478203054768
68553,738364.2256803536,0.6876564152134551,0.7110094316329647,0.6915170411448467,0.7168478203054768
68554,738364.2344727671,0.6905147527675798,0.7123639696829775,0.6942636903161763,0.7180695719912042
68555,738364.2641514956,0.6957689374160623,0.7111541487969677,0.6993382619588001,0.7169195480095947
68556,738364.2659470451,0.69912183178244,0.7127609262005257,0.7025669816752456,0.7183743996802588
68558,738364.307108844,0.69912183178244,0.7127609262005257,0.7025669816752456,0.7183743996802588
68559,738364.3099861229,0.69912183178244,0.7165488322697304,0.7025669816752456,0.7218675175133129
68560,738364.3568134137,0.69912183178244,0.7127609262005257,0.7025669816752456,0.7183743996802588
68569,738364.3992268429,0.6897038658912241,0.7059946283964255,0.6933891179686288,0.7139692346977359
68573,738364.4320716425,0.6897038658912241,0.7096848220432549,0.6933891179686288,0.7173923430846603
68575,738364.4413404661,0.6897038658912241,0.7059946283964255,0.6933891179686288,0.7139692346977359
68577,738364.44707242,0.6878089437799348,0.70863271008689,0.6915183547796048,0.7163975638220407
68580,738364.4606865982,0.6878089437799348,0.7088415970029933,0.6915183547796048,0.7163975638220407
68582,738364.4763480414,0.6878089437799348,0.7088415970029933,0.6915183547796048,0.7163975638220407
68586,738364.5233960953,0.6878089437799348,0.7095869119263836,0.6915183547796048,0.7163975638220407
68589,738364.5564729932,0.6878089437799348,0.7095869119263836,0.6915183547796048,0.7163975638220407
68590,738364.5618804314,0.6911562064356115,0.7112433944704064,0.6947458033814349,0.7178827552547379
68592,738364.6208797545,0.6887630706358432,0.7089645264806977,0.6851793586675289,0.7157367159858058
68594,738364.6433809025,0.6887630706358432,0.7094882730726767,0.6923909646048273,0.713270642308005
68596,738364.7168294635,0.6923149312988688,0.7068540298367203,0.6958195473171018,0.7182459227066207
68598,738364.7376112506,0.6939811799137106,0.7091216803331781,0.697414683420029,0.7189498998959553
68599,738364.7435956794,0.6949554080643623,0.7163854777745594,0.6983373711355105,0.7183999756157036
68601,738364.7467873469,0.6949554080643623,0.7174626344796994,0.6983373711355105,0.7193283344153235
68603,738364.7726749083,0.6949554080643623,0.7136633426259273,0.6977024272718131,0.7193283344153235
68604,738364.7777880877,0.6936611756110544,0.7111622122445722,0.6970532507867965,0.7177032558949441
68605,738364.7813795457,0.6982058857232842,0.7157431652844658,0.7014516963113178,0.7173464263013603
68607,738364.798198083,0.6982058857232842,0.7110105320657524,0.7014516963113178,0.7173464263013603
68608,738364.7995280322,0.700977463617157,0.7105376599374829,0.7041253904627128,0.7185943663944377
68612,738364.8813194995,0.700977463617157,0.7245466188889272,0.7035331106199276,0.7219729238800857
68613,738364.8825809498,0.8027624434440884,0.7282851423631999,0.7605156825955558,0.7244298470799009
68614,738364.8944615659,0.7038976229155315,0.7235162572470166,0.7069443771456765,0.7178618289559514
68615,738364.9151303234,0.7038976229155315,0.7224168309905029,0.7069443771456765,0.7212197319179378
68616,738364.9292727546,0.6940424636259481,0.7158189462693624,0.6980450160100831,0.7112929684373124
68617,738364.9379078058,0.7016314153389801,0.7141374239724598,0.704717362932942,0.7167437211584349
68618,738364.9465546936,0.7016314153389801,0.7184617049395663,0.704717362932942,0.7200762314249132
68619,738364.9530077137,0.7210306697294213,0.7198767603304473,0.7141863279278464,0.7213244971588293
68620,738364.9579764341,0.7025277048722162,0.7189481533585432,0.7055681766889912,0.7204445676175885
68621,738364.9619706395,0.7025277048722162,0.7127674978305587,0.7055681766889912,0.7171184088102739
68623,738364.9668358582,0.7069555332539174,0.7197734633351354,0.7098570419304003,0.7225126449057555
68624,738365.0008734077,0.7069555332539174,0.7172415234051521,0.7098570419304003,0.7225126449057555
68625,738365.0028810046,0.7097971919969093,0.7189888314982675,0.712602691818168,0.7238241365054194
68628,738365.0231532645,0.7114618560283317,0.7108288080758394,0.7173480774726801,0.7218453936500191
68629,738365.0244060438,1.091192165586059,1.2680130858489103,0.813285546635303,0.8985403073860381
68630,738365.0250828578,0.7114618560283317,0.7151745330088524,0.7173480774726801,0.725220325250401
68631,738365.02645712,0.7166258854241503,0.7202124516446649,0.723411230551908,0.7304720731359328
68632,738365.0401921143,0.7119581670545112,0.709579975515443,0.7178012068388407,0.7254149587834533
68633,738365.0420728237,0.7100858782548024,0.708412507471201,0.7158969668948262,0.7244575420066275
68634,738365.0440190902,0.7100858782548024,0.708412507471201,0.7158969668948262,0.7244575420066275
68638,738365.0672210505,0.7100858782548024,0.7067572575454337,0.7158969668948262,0.7244575420066275
68640,738365.0871798913,0.7100858782548024,0.7051461579177183,0.7158969668948262,0.7244575420066275
68641,738365.0924842899,0.7038650016214774,0.6970919951003899,0.7096630595795688,0.7180547498077244
68644,738365.1153023357,0.7038650016214774,0.7012289804681137,0.7096630595795688,0.7213489196243554
