Event_ID,UTM_Easting[m],UTM_Northing[m],Depth[m],Time[d.s],Magnitude
92854,301714.19,4142538.63,8.06,736667.4168,0.79
92859,306293.7,4109616.6,4.41,736667.5642,1.95
92881,347528.48,4145403.31,7.09,736668.3419,1.36
92889,311789.65,4117538.2,5.69,736668.4009,1.41
92891,311448.06,4117681.51,6.9,736668.4099,1.36
92906,336554.73,4124724.23,6.5,736669.175,0.69
92909,335691.94,4132204.51,5.2,736669.372,1.02
92911,335982.97,4130792.91,7.03,736669.3846,1.38
92912,336455.9,4131433.66,6.43,736669.386,1.25
92913,336456.5,4131114.65,6.06,736669.3934,1.07
92914,336143.49,4131307.02,5.91,736669.4107,1.5
92916,335833.51,4130884.31,5.66,736669.4427,1.73
92922,336326.6,4130782.97,6.07,736669.7227,1.46
92923,336676.51,4131271.74,6.62,736669.7243,1.53
92945,336598.39,4125836,5.1,736671.1888,4.06
92946,337584.9,4126895.49,3.75,736671.2063,1.87
92948,338031.75,4127652.16,4.87,736671.2196,0.93
92952,336862.92,4125584.44,4.6,736671.259,1.76
92953,336535.18,4125720.02,4.35,736671.2606,1.79
92956,347761.6,4163397.74,9.97,736671.3026,1.16
92957,337675.45,4126037.85,4.88,736671.3035,1.5
92964,340529.96,4128031.7,5.38,736671.3858,0.88
92967,335712.25,4125501.79,4.92,736671.4098,1.5
92970,337872.46,4127267.09,4.85,736671.5147,1.47
92980,339822.03,4126934.37,7,736672.0981,0.73
93010,343793.71,4102431.02,4.99,736672.5732,1.56
93017,341188,4126523.68,5.41,736673.0654,0.62
93020,338190.19,4125419.77,6.92,736673.173,0.98
93022,338316.81,4125434.42,6.36,736673.3011,0.93
93063,337176.38,4126175.95,3.93,736675.0024,1.83
93070,333870.83,4139101.23,6.21,736675.2935,0.8
93074,337189.26,4126332.2,5.67,736675.3525,1.2
93082,304131.11,4109397,7.07,736675.4793,1.66
93083,284987.22,4130521.28,7.58,736675.5433,1.16
93088,337070.43,4126265.36,4.83,736675.5751,1.28
93089,336300.07,4126737,4.4,736675.7612,1.26
93090,339441.43,4127467.54,4.73,736675.8324,0.55
93097,334964.41,4133327.59,5.44,736676.262,0.64
93112,335966.58,4132227.54,6.65,736676.5997,0.93
93117,333794.35,4135553.53,5.5,736676.6408,0.79
93120,335644.96,4130831.51,5.38,736676.6864,0.68
93129,336382.27,4125166.91,4.34,736677.1533,1.68
93133,337145.47,4127461.55,6.18,736677.253,0.71
93147,337213.71,4126485.46,4.72,736677.539,3.54
93150,338225.9,4126397.28,5.58,736677.6212,0.97
93153,337269.32,4127083.75,4.3,736677.7131,1.06
93162,337472.55,4125615.78,5.16,736677.9389,1.08
93164,337603.43,4127059.85,4.91,736677.9762,1.1
93204,338494.52,4126508.86,5.02,736678.8436,0.74
93206,332621.67,4146320.64,5.21,736678.8718,0.44
93207,337792.51,4127370.53,4.58,736678.9095,1.13
93243,337325.66,4125415.73,6.14,736679.6408,0.95
93250,338523.08,4126614.65,5.44,736679.7671,0.75
93252,337278.36,4125849.42,5.78,736679.9396,0.76
93253,339571.04,4126875.46,4.32,736679.9621,0.74
93261,339485.45,4126760.11,5.97,736680.048,0.39
93264,335582.47,4130620.29,6.1,736680.13,1.03
93265,335513.92,4131454.34,6.29,736680.1303,1.07
93266,335845.23,4130527.89,6.03,736680.1309,0.92
93267,336243.26,4130560.61,4.56,736680.135,0.71
93279,294790.25,4139206.79,6.68,736680.5417,1.28
93289,337987.15,4126459.16,4.33,736680.7648,1.74
93320,332530.66,4144094.54,5.07,736681.6172,1.54
93335,344886.37,4128205.89,5.02,736682.4152,0.77
93342,335203.62,4130237.8,6.56,736682.5148,1.53
93411,349232.49,4117414.81,4.44,736685.9141,1.61
93412,356325.08,4150023.55,6.11,736685.9298,1.56
93417,336035.59,4130854.04,6.24,736686.1357,2.76
93418,336193.36,4131281.96,5.7,736686.1391,1
93419,335781.62,4130901.09,5.37,736686.1477,1.38
93420,335974.5,4131206.77,6.07,736686.1479,1.32
93421,336467.6,4131156.39,5.62,736686.1498,1.37
93423,335115.09,4133031.03,5.31,736686.1755,0.8
93425,335658.35,4131459.71,6.15,736686.2269,1.41
93426,335127.31,4134046.42,4.83,736686.228,0.68
93428,334522.9,4133469.84,5.83,736686.2748,0.94
93432,332598.63,4140497.61,5.87,736686.3874,0.59
93434,335949.38,4130630.52,5.98,736686.4774,1.58
93440,335730.29,4130462.77,5.91,736686.6605,2.16
93442,335655.15,4131125.12,5.6,736686.6756,1.09
93443,335399.91,4130768.72,4.94,736686.6821,0.95
93444,335627.65,4130193.61,5.36,736686.6826,1.1
93449,335871.83,4131577.29,5.3,736686.7143,1.07
93450,335699.45,4131561.8,5.53,736686.7159,1.07
93451,336014.72,4131005.96,5.75,736686.7206,1.13
93453,335225.65,4130843.52,6.09,736686.7386,2.13
93454,336530.23,4131639.77,6.77,736686.7454,0.77
93455,336978.37,4130547.27,5.41,736686.7543,1.55
93458,336533.23,4130830.99,5.77,736686.9087,1.58
93459,335679.07,4130636.37,5.93,736686.9235,1.11
93460,335630.08,4133166.3,6.18,736686.9783,1.27
93464,335689.18,4130161.66,5.79,736687.0827,1.15
93466,336049.01,4130936.92,6.16,736687.0894,0.75
93467,335098.22,4130238.87,5.53,736687.1794,1.35
93469,335651.55,4130033.53,5.65,736687.2174,2.5
93470,335460.22,4130503.48,5.43,736687.2178,2.41
93471,335424.46,4130538.37,5.34,736687.2194,1.37
93472,335953.55,4130069.23,5.65,736687.2218,1.62
93474,335973.09,4130102.6,5.14,736687.2241,1.44
93475,336167.09,4130714.39,6.02,736687.2491,1.42
93477,335246.26,4130187.34,5.71,736687.2627,1.39
93478,335596.06,4130305.34,5.66,736687.2704,1.42
93480,335453.97,4130154.18,5.71,736687.2782,2.31
93481,336280.61,4131228.41,3.83,736687.2787,1.44
93482,335580.42,4130254.04,5.43,736687.2815,1.33
93483,336202.88,4130685.72,5.44,736687.2825,1.57
93487,335829.24,4130765.85,5.18,736687.4682,1.25
93488,335795.89,4130426.18,5.77,736687.4766,2.25
93489,335935.88,4130330.53,5.4,736687.4773,1.61
93490,335137.35,4128906.58,7.02,736687.4836,1.18
93491,335998.38,4130117.42,4.9,736687.4864,2.1
93495,335894.67,4132226.95,6.77,736687.5058,0.86
93497,335344.03,4132422.02,5.25,736687.5246,0.73
93499,335623.26,4132715.34,5.33,736687.5676,0.67
93500,335914.73,4130911.69,6.27,736687.5819,1.37
93504,335817.66,4131577.35,6.25,736687.7075,0.97
93505,336214.27,4131027.47,5.63,736687.7202,0.6
93506,335956.23,4130342.01,5.9,736687.8093,1.26
93507,336132,4130398.18,5.28,736687.8106,1.62
93508,336148.33,4130285.86,5.76,736687.8394,1.56
93509,325972.27,4138212.75,5.83,736687.8562,0.85
93513,336444.93,4130390.73,5.73,736688.0201,1.14
93520,335994.14,4131516.84,5.19,736688.2225,1.8
93521,334921.77,4131906.99,5.27,736688.2554,1.16
93522,335960.01,4130209.19,5.5,736688.2665,2.05
93524,336198.31,4130587.91,5.47,736688.2834,1.95
93533,320404.03,4149713.23,5.24,736688.396,0.25
93535,335740.42,4130726.08,5.8,736688.5027,1.68
93536,336047.18,4130136.89,5.82,736688.5297,1.11
93561,295639.06,4139404.16,8.45,736688.9244,1.04
93562,320040.43,4150360.63,7.09,736688.9354,0.55
93567,280555.59,4130692.07,8.26,736689.0086,1.23
93572,336229,4130983.23,6.18,736689.0693,1.14
93577,336038.8,4130750.86,5.09,736689.1209,1
93578,336208.79,4130434.75,5.81,736689.1338,0.78
93579,336462.93,4130917.5,5.95,736689.1554,0.72
93583,336494.08,4130528.29,5.38,736689.2273,1.13
93589,335285.72,4132409.19,5.6,736689.2747,1.07
93594,336010.79,4130950.32,6.27,736689.3444,1.38
93596,336529.98,4130355.33,6.35,736689.3688,0.83
93598,336278.74,4131391.06,5.96,736689.4028,0.95
93599,335529.15,4132752.82,6.17,736689.4218,1.22
93602,335770.4,4130220.67,5.68,736689.4627,0.99
93603,335277.84,4131360.41,4.71,736689.4679,0.99
93611,335618.33,4134242.1,9.17,736689.5719,0.84
93614,336212.4,4131230.97,6.14,736689.6899,0.92
93616,339775.97,4131074.11,5.57,736689.7292,0.47
93620,336248.9,4131197.95,6.03,736689.8977,1.49
93628,334772.62,4130193.34,7.95,736690.0357,1.17
93633,335756.2,4131286.75,5.71,736690.1036,0.98
93634,335575,4130772.61,5.64,736690.1043,1.28
93638,335427.72,4130559.61,4.96,736690.1564,1.79
93639,337491.31,4130192.43,2.54,736690.1635,1.65
93640,336120.34,4131310.8,5.75,736690.1655,1.1
93642,335534.4,4132925.54,6.23,736690.1735,0.78
93643,334984.87,4132108.76,4.4,736690.1945,0.81
93647,335983.17,4131821.08,6.45,736690.2606,0.88
93672,336785.84,4130408.61,6.97,736690.597,0.83
93679,337934.34,4125837.94,5,736690.9474,0.8
93680,335649.96,4130381.87,6.63,736690.9498,1.11
93681,336134.86,4130453.62,5.8,736690.9542,1
93683,336064.52,4131710.82,5.97,736690.9997,1.06
93684,336057.96,4130914.1,5.44,736691.0488,1.55
93688,335750.27,4131233.14,6.36,736691.278,1.36
93690,335411.02,4130964.08,6.49,736691.3324,3.66
93691,335627.69,4131284.27,5.37,736691.3363,1.52
93692,335495.86,4130824,5.98,736691.3369,2.55
93693,335497.73,4131587.18,6.28,736691.3407,1.68
93695,335949.18,4131511.84,5.85,736691.3524,1.74
93698,335241.05,4132188.85,6.41,736691.3564,1.08
93700,336321.4,4130303.35,5.04,736691.358,1.37
93701,335281.79,4133610.15,7.01,736691.3603,1.2
93705,336050.93,4131981.03,5.97,736691.3727,0.9
93707,335482.22,4131073.02,5.86,736691.3838,2.27
93709,335662.71,4132038.26,5.36,736691.3877,1.07
93710,335726.39,4132320.05,5.74,736691.3925,1.04
93712,335772.53,4131047.78,5.36,736691.4011,1.04
93714,335347.43,4131314.98,4.99,736691.4064,1.38
93717,335899.05,4130609.42,5.6,736691.4565,1.29
93719,336509.9,4131602.21,5.82,736691.4765,0.98
93721,335901.79,4131224.4,5.75,736691.4969,1.31
93723,335684.13,4132068.25,5.62,736691.4993,1.28
93726,335678.19,4130717.75,6.56,736691.5111,2.35
93730,336059.53,4130600.17,5.19,736691.556,1.17
93731,334295.32,4133127.14,4.69,736691.5574,0.67
93733,335805.57,4130354.62,5.97,736691.5979,1.35
93735,336017.06,4130948.86,7.85,736691.6353,0.64
93736,335871.64,4130735.38,4.99,736691.6861,1.25
93737,336172.43,4130166.73,5.04,736691.6887,1.08
93738,336067.64,4131594.1,5.96,736691.6919,0.44
93739,335719.88,4130207.9,6.3,736691.6993,1.11
93742,336113.18,4130478.46,5.54,736691.7188,1.91
93744,335982.56,4130681.15,5.5,736691.7252,1.43
93748,335550.19,4129463.88,6.76,736691.7617,1.13
93750,335753.4,4130805.07,4.98,736691.807,1.15
93751,335643.22,4130096.96,5.27,736691.8119,0.92
93759,335395.86,4130977.7,4.96,736691.9157,1.4
93762,335295.2,4130390.17,5.26,736691.9568,1.83
93763,336511.85,4131479.19,6.15,736691.9575,0.66
93765,336305.94,4131585.33,5.97,736691.9841,0.7
93766,335846.74,4130541.84,5.52,736691.9967,0.77
93767,335954.14,4130257.7,5.39,736691.999,1.42
93768,336078.18,4130166.91,5.72,736692.0055,1.62
93771,335955.25,4130527.29,4.96,736692.0423,0.66
93772,335926.31,4130086.64,4.96,736692.0545,1.35
93774,336108.12,4131180.29,6.27,736692.085,0.56
93775,335483.92,4131208.95,5.05,736692.1016,2.18
93776,336051.02,4130781.59,4.35,736692.1044,0.85
93778,335791.06,4131748.7,4.91,736692.1248,1.08
93779,335268.95,4123093.09,4.62,736692.1334,1.44
93782,336267.56,4131961.58,5.3,736692.2262,0.78
93791,335508.88,4130168.75,4.97,736692.4036,1.96
93801,336062.94,4130656.93,6.27,736692.6337,1.29
93803,336161.37,4130421.69,5.27,736692.7662,1.03
93804,337155.09,4130489,6.26,736692.8134,0.7
93805,336496.97,4130776.31,5.87,736692.8225,1.15
93806,336518.18,4130264.09,4.75,736692.8229,0.87
93807,335823.09,4130510.9,5.42,736692.9212,0.99
93808,336009.5,4130648.76,5.01,736693.0584,0.85
93811,336345.93,4132156.85,7.75,736693.1232,0.77
93815,336132.7,4130329.79,6.08,736693.2712,1.52
93817,337021.68,4125454.6,4.59,736693.2995,0.91
93819,320849.46,4155954.52,6.31,736693.3843,1.87
93824,335985.64,4130530.58,6.17,736693.6023,1.49
93825,336327.91,4130341.51,6.07,736693.6842,1.29
93826,336341.13,4130523.51,5.96,736693.7224,0.57
93828,337961.94,4131369.75,6.2,736693.8098,0.57
93829,335807.85,4131135.66,5.89,736693.8114,0.64
93832,336064.23,4131121.21,6.29,736693.9093,0.85
93833,335389.84,4130355.68,5,736693.9102,0.58
93834,335729.47,4131528.36,6.76,736693.915,0.47
93836,335801.68,4131499.3,6.67,736693.954,0.68
93837,336173.36,4130686.07,5.63,736693.9789,0.88
93838,336361.65,4131219.84,5.89,736694.0341,0.7
93840,335752.72,4130476.2,5.47,736694.0748,0.69
93841,333201.55,4135496.85,3.75,736694.1153,0.31
93842,335484.87,4131789.79,4.83,736694.14,0.62
93843,336102.43,4130160.45,5.42,736694.1627,1.59
93844,335309.08,4130514.33,5.45,736694.1698,1.55
93845,335445.77,4130449.82,6.22,736694.1795,1.23
93847,335475.59,4132467.83,7.13,736694.2032,0.74
93850,335211.37,4132680.6,7.1,736694.2159,0.75
93851,336890.91,4131364.79,5.86,736694.2184,0.96
93854,336361.71,4131127.71,7.25,736694.3973,0.96
93864,335806.2,4130739.33,5.64,736694.6954,0.84
93865,335503.11,4130850.17,6.59,736694.8146,1.18
93867,335928.39,4130160.86,5.38,736694.8988,1.32
4,336568.94,4130661.8,5.88,736695.0651,0.55
6,335291.59,4130328.42,6.03,736695.1408,1.93
8,335731.3,4130459.97,6.48,736695.1621,1.14
14,333366.67,4135685.14,4.72,736695.4334,0.43
19,337200.98,4130715.09,6.49,736695.6587,1.46
20,337291.94,4131211.92,7.14,736695.6755,0.61
21,337863.41,4131307.94,7.37,736695.6933,0.78
28,334192.11,4132731.59,5.82,736695.9009,0.96
29,336991.2,4130268.19,5.58,736695.9296,1.63
35,336012.03,4130528.95,5.36,736696.0797,1.6
36,312372.91,4135024.21,3.88,736696.0903,1
43,335933.97,4131653.88,7.19,736696.4206,1.07
44,335520.94,4130864.02,6.03,736696.5499,1.56
45,337255.82,4130252.06,7.34,736696.574,1.25
49,336851.4,4130055.69,5.97,736696.6556,1.55
50,337730,4131693.02,6.04,736696.6569,0.9
51,336945.18,4130181.29,5.53,736696.6582,1.51
52,336912.68,4130256.4,5.72,736696.6636,1.5
53,337053.63,4130081.62,5.96,736696.6683,1.84
55,335841.42,4130966.62,6.97,736696.6904,0.69
56,337375.74,4129930.28,6.5,736696.7,1.27
57,337470.83,4131357.51,9.25,736696.7097,0.87
59,338216.61,4131069.69,8.23,736696.7162,0.62
60,336652.58,4130345.05,6,736696.727,0.93
61,337079.17,4130164.03,5.97,736696.729,1.45
62,336878.8,4130825.14,6.8,736696.7467,0.75
64,336225.67,4131157.12,6.92,736696.7478,0.99
65,336585.26,4130393.87,6.93,736696.7484,0.96
66,334963,4130076.71,5.27,736696.7503,0.79
69,335501.8,4132064.95,5.56,736696.8016,0.73
80,337426.4,4130361.19,5.67,736697.0482,0.72
83,336818.2,4130035.14,6.81,736697.1784,2.15
85,336246.81,4129785.45,7.11,736697.1834,2.9
86,337341.5,4130002.54,5.91,736697.1839,2.15
87,336450.44,4130082.61,6.16,736697.188,1.42
88,337818.76,4125503.31,5.35,736697.1885,0.93
89,333348.95,4136565.61,6.47,736697.2173,0.9
90,336129.06,4131253.69,6.57,736697.2311,1.23
91,336723.58,4129657.38,5.89,736697.2345,1.01
92,334823.54,4129285.82,5.37,736697.2632,0.98
93,336538.76,4129892.3,5.48,736697.2672,1.05
94,336473.35,4130038.65,5.67,736697.2676,1.53
95,336613.04,4130345.38,5.5,736697.2699,1.78
99,336436.17,4129787.74,6.19,736697.3454,1.61
103,336098.36,4130505.17,5.36,736697.3858,1.06
114,326926.96,4120592.55,3.57,736697.5344,1.36
119,336509.8,4129675.98,5.52,736697.6776,0.94
121,337976.03,4131616.77,7.25,736697.7393,0.73
122,336889.26,4130624.7,7.88,736697.7548,0.79
123,336426.29,4129426.98,6.01,736697.792,1.17
124,336387.46,4129922.45,5.73,736697.7971,1.52
125,337141.45,4131642.96,7.33,736697.8,0.72
126,337621.63,4130593.82,7.46,736697.8008,0.87
127,337002.91,4130017.89,6.19,736697.8018,1.23
132,336492.35,4129790.09,7.08,736697.9232,0.95
133,297075.31,4148352.15,7.95,736698.0953,1.55
135,313455.7,4148424.17,3.91,736698.1459,0.31
137,335918.75,4131103.52,5.35,736698.1917,1.65
138,301095.02,4149752.27,7.86,736698.2064,1.3
145,335766.11,4130273.26,6.04,736698.5009,1.94
150,337065.32,4130181.28,6.15,736698.6098,1.24
152,336075.35,4125219.41,5.04,736698.7214,0.77
158,335655.43,4129648.29,5.4,736698.877,1.09
159,336764.99,4130653.32,10.4,736698.8846,1.46
161,335926.51,4130694.01,6.01,736699.0672,0.93
166,336102.37,4130266.12,5.49,736699.3172,2.06
167,336683.15,4130216.7,6.5,736699.3211,1.1
168,336621.93,4130119.11,5.28,736699.3299,1.73
172,336772.09,4130535.41,7.18,736699.4694,1.11
173,336428.38,4130256.3,5.33,736699.4773,1.74
175,336264.78,4130522.89,6.39,736699.7966,0.77
177,336864,4130634.18,6.81,736699.8809,0.76
179,337732.44,4131462.43,7.03,736699.9637,0.7
181,335808.04,4129834,6.16,736699.9905,0.8
186,338378.76,4130885.85,6.59,736700.1128,0.74
188,318630.6,4113541.4,4.88,736700.1514,2.32
190,318246.83,4112874.52,6.74,736700.164,1.43
191,318118.34,4113364.51,7.39,736700.1643,1.32
192,336544.85,4130685.92,5.39,736700.1685,0.96
193,335086.62,4133389.56,5.27,736700.1708,1.02
196,335580.47,4129998.96,5.24,736700.1911,1.08
212,336506.73,4130513.39,5.86,736700.814,1.33
220,328510.36,4089100.44,8.29,736700.9822,1.77
223,337043.63,4130862.11,6.76,736701.0635,1.07
226,336826.9,4147111.89,6.49,736701.1402,1.1
232,338834.3,4126880.48,6.94,736701.2622,1.13
234,334469.23,4132943.55,5.1,736701.2736,0.45
236,336401.97,4130356.49,7.35,736701.3883,0.85
241,336222.24,4130691.55,6.48,736701.7084,0.76
242,335962.85,4130408.48,5.35,736701.7307,0.81
245,336398.52,4130393.08,6.42,736701.8005,1.25
247,337569.86,4129734.49,4.76,736701.9665,0.75
254,336936.11,4130366.94,5.68,736702.179,0.86
270,338605.15,4126661.79,5.91,736702.8098,0.88
273,338670.42,4127739.52,6.77,736702.8442,0.84
274,335994.19,4130423.85,5.93,736702.8553,1.6
275,340986.75,4131696.35,5.65,736702.8562,0.5
276,336435.85,4130511.56,5.18,736702.876,0.88
277,336037.01,4130147.3,5.85,736702.8914,2.62
280,316166.32,4124154.07,6.31,736702.9358,1.08
283,336201.59,4130388.49,5.53,736702.9699,1
284,336607.15,4130111.51,5.23,736702.978,0.73
285,336108.26,4129932.68,4.85,736702.9868,1.22
289,336290.27,4130239.69,5.79,736703.0575,1.83
300,334576.94,4133217.8,5.48,736703.2709,0.9
317,335908.77,4130336.17,5.84,736703.487,1.73
322,336063.03,4130036.35,5.5,736703.6736,0.99
330,336156.54,4130981.65,5.28,736704.0443,0.56
331,330326.6,4157163.63,3.56,736704.1396,1.89
332,336318.11,4130820.21,6.25,736704.1826,1.81
337,336003.22,4130509.14,5.48,736704.3711,0.98
347,335986.57,4130804.61,5.64,736704.5601,1.01
349,335743.67,4130792.61,5.78,736704.6203,1.14
351,336991.49,4130547.12,6.25,736704.6359,1.16
354,335510.17,4131372.16,5.9,736704.66,1.05
355,310148.69,4123080.52,8.32,736704.6656,1.25
358,336382.26,4130550.46,5.92,736704.745,1.27
360,336139.41,4130935.15,5.66,736704.8206,0.81
361,337915.41,4096867.01,5.2,736704.8208,0.82
367,335888.51,4130646.25,5.28,736704.945,1.5
369,335996.24,4132904.49,6.53,736705.0512,0.32
378,324956.49,4127795.56,8.44,736705.2002,2.74
377,317258.36,4126688.34,6.2,736705.2002,2.68
383,336323.89,4129754.75,5.91,736705.2822,1.26
394,336007.06,4130868.59,5.81,736705.3922,1.28
405,335619.71,4131690.79,5.49,736705.8086,0.89
406,321058.6,4153703.22,1.56,736705.8653,0.71
417,338526.8,4127692,7.25,736706.1882,0.79
422,332126.4,4146468.58,5.15,736706.3436,0.54
423,336207.96,4130954.56,5.73,736706.36,1.33
429,335861.9,4130645.66,4.93,736706.4156,0.86
430,335968.5,4131226.09,5.46,736706.5144,0.71
444,335411.64,4131288.74,6.92,736706.8863,2.06
449,335532.81,4130565.43,5.92,736706.93,1.29
452,336156.59,4130064.48,6.59,736707.0138,0.63
455,335743.86,4129925.38,4.52,736707.0753,0.64
460,352431.56,4165626.32,8.33,736707.2367,1.87
468,328305.43,4136754.28,5.41,736707.3954,1.32
477,336091.4,4130883.03,6.2,736707.6363,0.93
478,336330.24,4131681.2,6.6,736707.6838,0.5
480,336628.32,4130560.3,5.21,736707.7113,0.76
485,336664.45,4131689.77,8.47,736707.851,0.84
498,315191.65,4145188.43,4.6,736708.756,1.28
506,318439.45,4112518.26,4.84,736708.9691,1.21
509,335789.84,4130935.89,6.15,736709.0446,0.38
512,336207.81,4131644.74,6.76,736709.1432,0.74
517,336060.34,4130813.93,6.2,736709.3219,1.43
518,335733.06,4130540.97,6.56,736709.3395,2.64
519,336084.33,4130803.14,5.96,736709.3529,1.37
520,335704.71,4130826.67,5.31,736709.3577,1.92
523,337548.46,4130089.54,4.41,736709.3683,1.05
536,333151.13,4141496.88,6.79,736709.4759,0.44
539,334578.62,4132773.33,4.14,736709.5331,0.63
541,334868.1,4131653.64,4.36,736709.6318,1.12
542,337214.54,4130550.55,7.01,736709.7433,0.55
543,335967.7,4131036.3,5.88,736709.8161,0.58
544,335666.56,4130816.54,5.45,736709.83,1.12
554,285113.34,4106131.85,7.79,736710.2555,1.64
556,336323.53,4130784.7,5.61,736710.2947,1.23
560,328601.49,4117934.5,6.86,736710.3702,0.89
564,335784.64,4131913.99,6.86,736710.3952,1.27
569,336747.03,4130505.49,5.8,736710.4999,1.22
575,335525.09,4130628.63,7.03,736710.5683,3.15
583,335619.42,4130971.2,6.55,736710.7666,0.59
584,335636.35,4130628,5.86,736710.7967,0.97
585,336235.5,4130304.14,6.15,736710.8118,1.19
586,335782.12,4130601.16,5.61,736710.8433,0.62
588,336390.01,4130810.7,6.42,736710.8701,0.87
589,336137.34,4131037.97,6.05,736710.8713,0.52
590,335726.25,4131545.18,6.51,736710.916,1.39
591,336231.59,4132225.68,7.66,736710.9214,0.77
594,318594.47,4112284.58,5.52,736711.0382,1.28
596,336249.84,4130711.1,6.11,736711.0778,1.18
606,336123.35,4129629.8,5.27,736711.2665,0.95
613,334233.62,4132732.54,5.51,736711.3582,0.92
640,336409.38,4130885.58,6.04,736711.8675,0.88
643,336907.03,4104511.89,4.55,736712.0014,1.63
663,335300.46,4131536.45,5.93,736713.2997,2.34
672,336210.42,4130581.56,4.96,736713.6711,0.97
674,335886.8,4130604.33,5.79,736713.6776,1.32
679,336333.24,4130537.43,6.46,736714.1031,0.73
680,336981.95,4130585.27,6.25,736714.1057,0.71
683,336526.95,4131140.13,8.75,736714.1478,0.87
689,335869,4130577.93,5.97,736714.3161,1.68
703,336521.25,4131034.57,4.08,736714.6485,0.61
706,336951.08,4125574.18,4.87,736715.0164,1
709,336772.61,4141919.87,8.29,736715.1712,1.11
711,336469.75,4130485.7,5.81,736715.2521,1.41
722,327062.82,4111011.49,5.7,736715.6999,1.15
724,336279.06,4129978.84,6.04,736715.7668,2.43
