GENIE_ID,UTM_Easting[m],UTM_Northing[m],Depth[m],Time[d.s],Magnitude,Scaled_E,Cluster
1811769,359475.59,4713120.01,12100,733148.1639,1.72,-6.08,0
1811809,338293.39,4733535.34,7990,733148.3236,1.82,-6,0
1811849,357860.29,4800643.18,2900,733148.6231,1.63,-6.28,0
1811879,337830.98,4754901.87,7570,733148.7125,1.52,-6.33,0
1811889,355094.94,4717298.15,29990,733148.7214,1.73,-5.94,0
1811919,271638.15,4858136.13,10580,733148.8553,1.69,-6.44,0
1812059,316185.27,4725220.25,26840,733150.1846,1.86,-6.3,0
1812099,354435.99,4799782.69,2330,733150.4253,1.6,-5.89,0
1812119,341061.84,4721404.98,13990,733150.5273,1.5,-6.13,0
1812159,374248.93,4687067.23,3750,733150.8324,1.67,-6.18,0
1812189,379329.24,4746748.51,12530,733150.94,1.61,-6.3,0
1812199,330701.11,4763430.36,12090,733150.9752,1.87,-6.12,0
1812259,334260.81,4754820.5,9220,733151.7219,1.83,-6.13,0
1812279,255527.27,4878084.61,26500,733151.784,2.45,-6.22,0
1812329,347776.88,4742785.81,9690,733152.5141,2.19,-5.82,0
1812389,374232.76,4729843.91,13900,733152.9376,1.57,-6.38,0
1812439,281418.7,4836814.91,3170,733153.3103,2.34,-5.87,0
1812519,354178.92,4799143.79,260,733153.6482,1.56,-6.07,0
1812549,332516.48,4734106.33,7300,733154.192,1.91,-5.87,0
1812619,316461.94,4735636.7,4000,733154.4805,1.99,-6.05,0
1812629,354027.49,4733229.4,4000,733154.5243,1.97,-5.9,0
1812639,280984.24,4837107.09,3630,733154.8115,1.75,-6.28,0
1812649,331247.72,4745837.77,12010,733154.8124,2.27,-5.95,0
1812659,331402.17,4745800.65,10000,733154.8133,2.01,-5.84,0
1812679,331204.96,4745761.04,8390,733154.915,1.61,-6.25,0
1812699,354978.89,4720777.81,10830,733155.0095,1.83,-5.97,0
1812709,339577.49,4804585.8,550,733155.0637,1.63,-6.03,0
1812809,358832.92,4800622.81,2830,733155.4667,1.57,-6.31,0
1812849,356132.21,4800601.94,2920,733155.7326,1.57,-6.33,0
1812859,338755.91,4774025.18,13010,733155.7623,1.72,-6.3,0
1812869,338334.88,4774468.51,12190,733155.7634,1.66,-11.59,0
1813039,359779.73,4799747.6,1260,733156.4436,1.5,-6.32,0
1813179,345500.34,4714027.59,12830,733157.13,1.89,-6,0
1813199,323139.57,4730317.45,10000,733157.2089,2.71,-5.65,0
1813259,359787.94,4710280.94,14120,733157.665,2.05,-5.94,0
1813429,313764.85,4822442.58,16940,733158.1835,1.64,-6.38,0
1813549,278650.4,4863269.49,16150,733158.6481,1.73,-6.24,0
1813609,339514.63,4714807.63,11830,733158.8892,1.57,-6.03,0
1813629,338914.03,4792022.64,13160,733158.9362,1.5,-6.47,0
1813789,260363.94,4864238.59,810,733159.2766,2.31,-6.07,0
1813799,259694.17,4865730.9,4010,733159.3239,2.81,-5.71,0
1813819,259927.88,4865967.11,2720,733159.3602,2.01,-6.19,0
1813829,304305.62,4784730.06,10350,733159.3772,1.71,-6.36,0
1813959,319151.91,4805913.08,9350,733160.3901,1.79,-6.18,0
1813989,369465.38,4773690.55,16700,733160.4082,1.76,-6.24,0
1814109,278867.88,4863762.61,14450,733160.9035,1.64,-6.37,0
1814129,392472.41,4685520.08,16120,733161.0541,1.63,-6.41,0
1814199,320047.77,4819715.07,33640,733161.292,1.66,-6.02,0
1814209,327121.25,4769576.18,3150,733161.3343,2.25,-5.92,0
1814219,242949.24,4871921.16,3880,733161.3357,1.75,-6.38,0
1814299,328091.86,4690825.1,6460,733161.6792,2.33,-5.73,0
1814309,353295.4,4798796.22,1180,733161.6928,1.59,-5.71,0
1814389,350725.73,4750531.76,5040,733162.1109,1.83,-6.19,0
1814569,354402.59,4799361.19,1140,733162.6889,1.62,-6.36,0
1814609,310328.7,4819604.3,21520,733162.9732,1.62,-6.29,0
1814699,323123.51,4782880.87,12700,733163.2697,1.58,-6.25,0
1814749,311535.06,4818481.11,6750,733163.5788,2.43,-5.87,0
1814759,355439.14,4677487.7,11120,733163.6581,1.83,-6.05,0
1814809,358625.49,4729412.15,4040,733163.9041,1.73,-4.86,0
1814989,279020.53,4863034.76,16400,733164.3628,1.54,-6.52,0
1815119,353892.58,4799405.52,3060,733164.6915,1.51,-6.31,0
1815189,335399.19,4748826.2,10220,733165.1645,1.53,-6.36,0
1815299,324702.58,4803032.79,9780,733165.4174,1.68,-6.04,0
1815329,312963.45,4805792.67,4010,733165.8002,1.55,-6.55,0
1815469,266995.74,4795546.94,9800,733166.7373,1.65,-6.23,0
1815479,339955.93,4770685.68,11490,733166.9213,1.56,-6.42,0
1815509,370525.62,4774225.81,18040,733166.978,3.24,-5.36,0
1815549,370727.14,4774122,18220,733167.1774,2.02,-5.99,0
1815649,315201.55,4739337.62,4000,733167.5251,2.83,-5.62,0
