Index,Parent,CB
1635539.0,1632729.0,1.0
1635549.0,1635539.0,1.0
1635609.0,1632729.0,0.0
1635679.0,1635549.0,1.0
1635719.0,1635609.0,0.0
1635819.0,1635679.0,1.0
1636109.0,1632729.0,1.0
1636119.0,1636109.0,1.0
1636129.0,1636109.0,1.0
1636139.0,1636129.0,1.0
1636159.0,1636129.0,1.0
1636169.0,1636129.0,1.0
1636209.0,1635679.0,1.0
1636229.0,1636129.0,1.0
1636239.0,1636129.0,0.0
1636249.0,1636129.0,1.0
1636259.0,1636129.0,0.0
1636269.0,1636129.0,1.0
1636319.0,1636129.0,1.0
1636329.0,1636129.0,1.0
1636339.0,1636129.0,0.0
1636349.0,1636129.0,0.0
1636389.0,1636129.0,1.0
1636419.0,1636129.0,1.0
1636469.0,1636129.0,1.0
1636499.0,1636329.0,1.0
1636549.0,1636129.0,1.0
1636569.0,1636549.0,1.0
1636579.0,1636569.0,0.0
1636659.0,1636129.0,1.0
1636689.0,1636659.0,0.0
1636769.0,1636129.0,1.0
1636829.0,1636769.0,1.0
1636859.0,1636129.0,0.0
1636919.0,1636129.0,1.0
1636949.0,1636919.0,1.0
1636959.0,1636129.0,0.0
1637089.0,1636129.0,1.0
1637169.0,1636129.0,1.0
1637219.0,1637089.0,1.0
1637259.0,1636859.0,0.0
1637319.0,1636689.0,0.0
1637339.0,1634189.0,0.0
1637499.0,1635169.0,1.0
1637669.0,1636129.0,1.0
1637679.0,1637669.0,1.0
1637699.0,1637669.0,1.0
1637769.0,1637699.0,1.0
1637789.0,1635609.0,1.0
1637799.0,1637789.0,1.0
1637819.0,1637799.0,0.0
1637839.0,1636129.0,1.0
1637859.0,1637679.0,1.0
1637939.0,1637699.0,0.0
1637959.0,1637939.0,1.0
1637999.0,1637939.0,0.0
1638039.0,1634189.0,1.0
1638079.0,1636129.0,0.0
1638089.0,1638079.0,1.0
1638269.0,1637799.0,1.0
1638339.0,1636329.0,1.0
1638399.0,1638339.0,1.0
1638609.0,1638089.0,0.0
1638619.0,1638609.0,1.0
1638629.0,1638609.0,0.0
1638649.0,1637819.0,1.0
1638659.0,1638609.0,1.0
1638749.0,1638079.0,0.0
1638769.0,1636129.0,0.0
1638849.0,1638769.0,1.0
1638939.0,1638849.0,0.0
1638959.0,1636949.0,0.0
1639119.0,1638619.0,1.0
1639129.0,1637859.0,0.0
1639199.0,1638089.0,1.0
1639229.0,1639129.0,0.0
1639249.0,1639119.0,0.0
1639289.0,1637319.0,1.0
1639319.0,1638399.0,1.0
1639389.0,1639119.0,1.0
1639399.0,1639389.0,0.0
1639449.0,1636129.0,1.0
1639469.0,1639449.0,0.0
1639669.0,1638619.0,1.0
1639779.0,1636129.0,0.0
1639819.0,1639779.0,0.0
1639849.0,1639779.0,0.0
1639869.0,1637839.0,0.0
1639889.0,1637319.0,0.0
1639939.0,1639849.0,0.0
1639999.0,1636129.0,0.0
1640029.0,1639849.0,0.0
1640039.0,1636129.0,0.0
1640109.0,1638089.0,1.0
1640129.0,1640109.0,1.0
1640139.0,1639849.0,0.0
1640269.0,1639249.0,0.0
1640399.0,1636129.0,0.0
1640419.0,1640399.0,1.0
1640479.0,1640269.0,0.0
1640579.0,1636129.0,0.0
1640629.0,1640419.0,0.0
1640649.0,1639669.0,1.0
1640659.0,1640649.0,1.0
1640669.0,1640659.0,0.0
1640859.0,1640579.0,0.0
1640949.0,1640859.0,1.0
1641189.0,1638089.0,0.0
1641329.0,1637319.0,0.0
1641369.0,1638089.0,0.0
1641409.0,1641369.0,0.0
1641529.0,1641369.0,1.0
1641539.0,1641529.0,0.0
1641589.0,1640269.0,1.0
1641639.0,1641589.0,0.0
1641809.0,1639449.0,1.0
1641899.0,1637089.0,0.0
1641959.0,1641369.0,1.0
1642109.0,1637089.0,0.0
1642189.0,1641529.0,0.0
1642199.0,1636769.0,0.0
1642259.0,1636859.0,1.0
1642319.0,1642259.0,1.0
1642339.0,1642319.0,1.0
1642349.0,1642319.0,0.0
1642359.0,1642349.0,1.0
1642399.0,1639249.0,0.0
1642409.0,1642399.0,1.0
1642429.0,1642319.0,0.0
1642459.0,1642319.0,1.0
1642469.0,1642349.0,1.0
1642489.0,1642469.0,0.0
1642499.0,1637319.0,1.0
1642509.0,1642469.0,0.0
1642629.0,1642499.0,1.0
1642739.0,1639849.0,0.0
1642779.0,1642739.0,0.0
1642809.0,1642779.0,0.0
1642849.0,1642319.0,0.0
1642909.0,1642809.0,0.0
1643059.0,1642809.0,0.0
1643079.0,1638089.0,0.0
1643089.0,1643079.0,1.0
1643159.0,1643079.0,0.0
1643209.0,1643079.0,0.0
1643269.0,1642319.0,1.0
1643319.0,1643269.0,1.0
1643329.0,1642739.0,0.0
1643439.0,1640659.0,0.0
1643489.0,1643079.0,1.0
1643499.0,1643489.0,0.0
1643549.0,1643089.0,0.0
1643579.0,1638089.0,1.0
1643609.0,1643579.0,1.0
1643619.0,1643609.0,1.0
1643629.0,1643579.0,1.0
1643639.0,1643629.0,0.0
1643759.0,1643329.0,0.0
1643889.0,1642319.0,1.0
1643939.0,1643079.0,1.0
1643989.0,1643609.0,1.0
1644009.0,1643639.0,1.0
1644019.0,1644009.0,1.0
1644059.0,1644019.0,1.0
1644129.0,1644019.0,1.0
1644139.0,1644009.0,1.0
1644159.0,1644009.0,1.0
1644179.0,1644009.0,1.0
1644209.0,1644059.0,1.0
1644219.0,1644209.0,1.0
1644259.0,1644009.0,1.0
1644269.0,1644259.0,1.0
1644279.0,1644259.0,1.0
1644289.0,1644279.0,1.0
1644299.0,1644259.0,1.0
1644319.0,1644299.0,1.0
1644339.0,1644319.0,1.0
1644349.0,1644259.0,1.0
1644359.0,1644349.0,1.0
1644369.0,1644019.0,1.0
1644419.0,1644009.0,1.0
1644429.0,1644419.0,1.0
1644439.0,1644429.0,1.0
1644449.0,1644419.0,1.0
1644469.0,1644419.0,1.0
1644479.0,1644319.0,1.0
1644529.0,1644469.0,0.0
1644569.0,1644009.0,1.0
1644609.0,1644269.0,0.0
1644659.0,1642629.0,0.0
1644749.0,1643329.0,0.0
1644809.0,1643889.0,1.0
1644819.0,1644809.0,0.0
1644829.0,1642909.0,0.0
1644849.0,1642319.0,1.0
1644899.0,1642349.0,0.0
1644979.0,1644899.0,0.0
1645009.0,1644749.0,0.0
1645149.0,1642809.0,1.0
1645169.0,1645149.0,0.0
1645179.0,1644569.0,1.0
1645229.0,1645169.0,0.0
1645299.0,1641639.0,0.0
1645329.0,1644659.0,0.0
1645349.0,1645009.0,1.0
1645359.0,1645329.0,1.0
1645389.0,1644899.0,0.0
1645519.0,1643549.0,1.0
1645649.0,1642319.0,0.0
1645659.0,1645649.0,0.0
1646189.0,1643329.0,1.0
1646249.0,1645389.0,0.0
1646259.0,1646249.0,1.0
1646269.0,1646249.0,0.0
1646279.0,1646189.0,1.0
1646289.0,1645389.0,0.0
1646339.0,1645659.0,1.0
1646359.0,1645299.0,1.0
1646439.0,1642809.0,0.0
1646459.0,1646189.0,0.0
1646639.0,1644009.0,1.0
1646679.0,1646359.0,0.0
1646689.0,1646639.0,0.0
1646709.0,1645659.0,0.0
1646759.0,1646249.0,0.0
1646809.0,1645179.0,0.0
1646909.0,1646689.0,0.0
1647029.0,1645349.0,1.0
1647049.0,1646249.0,1.0
1647109.0,1647049.0,0.0
1647139.0,1646189.0,0.0
1647149.0,1647139.0,0.0
1647239.0,1647149.0,1.0
1647249.0,1647239.0,0.0
1647489.0,1646189.0,0.0
1647509.0,1643079.0,0.0
1647519.0,1647249.0,1.0
1647589.0,1647149.0,1.0
1647599.0,1645389.0,0.0
1647629.0,1647509.0,0.0
1647679.0,1645359.0,0.0
1647709.0,1647489.0,0.0
1647719.0,1647709.0,1.0
1647729.0,1647719.0,0.0
1647799.0,1647249.0,0.0
1647959.0,1647599.0,1.0
1648029.0,1646679.0,0.0
1648039.0,1647519.0,1.0
1648089.0,1647149.0,0.0
1648179.0,1648089.0,0.0
1648189.0,1648179.0,0.0
1648209.0,1648089.0,0.0
1648329.0,1648179.0,0.0
1648419.0,1646189.0,0.0
1648549.0,1644009.0,0.0
1648619.0,1647629.0,0.0
1648679.0,1648189.0,0.0
1648739.0,1647149.0,0.0
1648779.0,1647679.0,0.0
1648919.0,1647719.0,1.0
1648979.0,1646909.0,0.0
1649059.0,1648919.0,0.0
1649199.0,1648029.0,0.0
1649219.0,1649199.0,0.0
1649289.0,1646189.0,1.0
1649439.0,1648209.0,1.0
1649449.0,1646249.0,0.0
1649459.0,1649449.0,0.0
1649479.0,1649449.0,0.0
1649549.0,1649479.0,1.0
1649559.0,1649549.0,1.0
1649569.0,1649549.0,0.0
1649689.0,1649569.0,0.0
1649719.0,1648979.0,0.0
1649799.0,1649199.0,0.0
1649899.0,1648679.0,0.0
1650139.0,1646189.0,0.0
1650549.0,1647149.0,0.0
1650669.0,1650549.0,0.0
1650699.0,1645659.0,0.0
1650999.0,1644749.0,1.0
1651009.0,1646289.0,1.0
1651049.0,1651009.0,0.0
