Index,Parent,CB
20614.0,19531.0,0.0
20616.0,20614.0,0.0
20660.0,18561.0,1.0
20667.0,20660.0,0.0
20685.0,18802.0,1.0
20687.0,20660.0,0.0
20717.0,19182.0,0.0
20720.0,20352.0,0.0
20721.0,20660.0,0.0
20751.0,20611.0,1.0
20811.0,20660.0,0.0
20855.0,20529.0,0.0
20901.0,20811.0,0.0
20947.0,20471.0,0.0
20987.0,19574.0,1.0
21006.0,20660.0,0.0
21053.0,20811.0,0.0
21071.0,19014.0,0.0
21073.0,21071.0,0.0
21083.0,20685.0,0.0
21091.0,21053.0,0.0
21093.0,21073.0,1.0
21108.0,21071.0,1.0
21109.0,21108.0,0.0
21162.0,21083.0,0.0
21211.0,21073.0,0.0
21266.0,21073.0,0.0
21342.0,21211.0,1.0
21343.0,21342.0,0.0
21370.0,20616.0,0.0
21395.0,20947.0,0.0
21412.0,20614.0,0.0
21416.0,21412.0,0.0
21460.0,18264.0,0.0
21525.0,20482.0,0.0
21540.0,21342.0,0.0
21711.0,19873.0,0.0
21751.0,20392.0,0.0
21800.0,19878.0,0.0
21809.0,21412.0,0.0
21827.0,21800.0,0.0
21851.0,21711.0,0.0
21857.0,20529.0,0.0
21882.0,21460.0,0.0
21921.0,21540.0,0.0
22021.0,21800.0,0.0
22096.0,22021.0,1.0
22099.0,22096.0,0.0
22111.0,20542.0,0.0
22162.0,20529.0,0.0
22220.0,19090.0,0.0
22266.0,21412.0,0.0
22274.0,20660.0,0.0
22305.0,18786.0,0.0
22321.0,21851.0,0.0
22367.0,20170.0,0.0
22479.0,19116.0,0.0
22487.0,21073.0,0.0
22733.0,21827.0,0.0
22751.0,20855.0,0.0
22776.0,20542.0,0.0
22909.0,22367.0,0.0
22947.0,22321.0,0.0
22971.0,21460.0,0.0
22993.0,22947.0,0.0
23081.0,22993.0,1.0
23085.0,23081.0,1.0
23091.0,23081.0,1.0
23095.0,23081.0,0.0
23427.0,23081.0,0.0
23544.0,23427.0,1.0
23545.0,23544.0,1.0
23851.0,23544.0,1.0
23914.0,23544.0,0.0
24083.0,23544.0,1.0
24254.0,23544.0,1.0
24975.0,23427.0,0.0
24984.0,24975.0,0.0
24990.0,23544.0,0.0
25143.0,24984.0,0.0
25588.0,23081.0,0.0
25817.0,23544.0,0.0
26228.0,23544.0,0.0
26344.0,22162.0,0.0
26765.0,23081.0,0.0
27501.0,23544.0,0.0
28406.0,23081.0,0.0
28418.0,27501.0,0.0
28704.0,23427.0,0.0
28901.0,21412.0,0.0
28907.0,22021.0,1.0
28909.0,28907.0,0.0
28965.0,22111.0,1.0
28985.0,28909.0,1.0
28991.0,23081.0,1.0
29180.0,28965.0,0.0
29270.0,28704.0,1.0
29276.0,28965.0,1.0
29296.0,29270.0,1.0
29458.0,29270.0,1.0
29552.0,23081.0,0.0
29673.0,26344.0,0.0
29830.0,29270.0,0.0
30462.0,29270.0,0.0
30506.0,26228.0,1.0
30530.0,29673.0,1.0
30546.0,30530.0,1.0
30549.0,30530.0,0.0
30591.0,30549.0,0.0
30653.0,30549.0,1.0
30862.0,29270.0,1.0
30887.0,30862.0,1.0
30893.0,30549.0,1.0
31001.0,30893.0,1.0
31020.0,30893.0,1.0
31023.0,31020.0,1.0
31042.0,31020.0,0.0
31075.0,23085.0,1.0
31086.0,31001.0,1.0
31127.0,31075.0,1.0
31173.0,31086.0,1.0
31272.0,31075.0,1.0
31303.0,31020.0,1.0
31306.0,31303.0,1.0
31406.0,30862.0,1.0
31420.0,31306.0,1.0
31513.0,31303.0,1.0
31524.0,31513.0,1.0
31525.0,31420.0,0.0
31608.0,28406.0,1.0
31625.0,31524.0,1.0
31789.0,31001.0,0.0
31954.0,29270.0,1.0
31955.0,31954.0,1.0
31988.0,31955.0,0.0
31993.0,29270.0,1.0
31994.0,31955.0,1.0
32004.0,31994.0,1.0
32014.0,31954.0,1.0
32070.0,32014.0,0.0
32274.0,28965.0,0.0
32289.0,32274.0,0.0
32340.0,23081.0,1.0
32341.0,32340.0,0.0
32468.0,29270.0,0.0
32610.0,23081.0,0.0
32710.0,32468.0,1.0
32732.0,28991.0,1.0
32809.0,31955.0,0.0
32813.0,32468.0,1.0
32851.0,32468.0,0.0
32879.0,32710.0,1.0
32937.0,32851.0,0.0
33277.0,32274.0,0.0
33360.0,32468.0,0.0
33394.0,31955.0,1.0
33417.0,32468.0,1.0
33479.0,33417.0,0.0
33507.0,33394.0,0.0
33581.0,32468.0,0.0
33590.0,32809.0,1.0
33592.0,33581.0,1.0
33594.0,33592.0,1.0
33601.0,33594.0,0.0
33669.0,33394.0,1.0
33820.0,33394.0,1.0
33821.0,33820.0,0.0
33899.0,31303.0,1.0
33902.0,33899.0,1.0
33935.0,33821.0,0.0
34019.0,33360.0,1.0
34066.0,31994.0,0.0
34097.0,32732.0,1.0
34098.0,34097.0,0.0
34303.0,32879.0,1.0
34332.0,34019.0,0.0
34334.0,34332.0,0.0
34341.0,24984.0,0.0
34412.0,25588.0,0.0
34497.0,33507.0,1.0
34529.0,32468.0,1.0
34633.0,34497.0,0.0
34693.0,34497.0,1.0
34704.0,34019.0,1.0
34716.0,34704.0,1.0
34718.0,34716.0,1.0
34729.0,34704.0,0.0
34748.0,34098.0,0.0
34766.0,32468.0,0.0
34822.0,32341.0,1.0
34860.0,34704.0,1.0
34966.0,34716.0,0.0
34995.0,33394.0,1.0
34996.0,34966.0,0.0
35009.0,34996.0,1.0
35119.0,34716.0,0.0
35186.0,34303.0,1.0
35219.0,34704.0,1.0
35273.0,35219.0,1.0
35279.0,35273.0,0.0
35310.0,34497.0,1.0
35319.0,34704.0,1.0
35371.0,34704.0,1.0
35391.0,34098.0,1.0
35396.0,34704.0,1.0
35397.0,35391.0,1.0
35419.0,34704.0,1.0
35420.0,35419.0,1.0
35473.0,35119.0,0.0
35504.0,35397.0,0.0
35639.0,34704.0,1.0
35814.0,34704.0,0.0
35939.0,32851.0,1.0
36107.0,34716.0,0.0
36235.0,34704.0,0.0
36333.0,34704.0,0.0
36482.0,34303.0,0.0
36540.0,35939.0,1.0
36576.0,35419.0,0.0
36628.0,34704.0,0.0
36723.0,34704.0,0.0
36815.0,35009.0,0.0
36925.0,35186.0,1.0
36981.0,36925.0,1.0
36983.0,36981.0,1.0
37001.0,36981.0,0.0
37127.0,31608.0,0.0
37149.0,36235.0,0.0
37157.0,36628.0,1.0
37166.0,37157.0,0.0
37291.0,37149.0,1.0
37314.0,37291.0,0.0
37339.0,37291.0,1.0
37379.0,37291.0,1.0
37383.0,37291.0,0.0
37410.0,37379.0,1.0
37424.0,37379.0,0.0
37436.0,36628.0,0.0
37487.0,37127.0,0.0
37682.0,34704.0,0.0
38053.0,34704.0,0.0
38271.0,37682.0,0.0
38351.0,32341.0,1.0
38413.0,35939.0,1.0
38450.0,38413.0,1.0
38457.0,38450.0,0.0
38497.0,38457.0,0.0
38501.0,38497.0,0.0
38530.0,38501.0,1.0
38541.0,38530.0,0.0
38548.0,38457.0,1.0
38574.0,38530.0,1.0
38575.0,38574.0,0.0
38726.0,38548.0,1.0
38731.0,38726.0,0.0
38884.0,34341.0,0.0
38972.0,35504.0,0.0
39212.0,35397.0,0.0
39236.0,34704.0,0.0
39331.0,39212.0,0.0
39338.0,39331.0,0.0
39454.0,34822.0,0.0
39477.0,37410.0,0.0
39480.0,39331.0,0.0
39543.0,37487.0,0.0
39617.0,38972.0,0.0
39670.0,39617.0,0.0
39778.0,38497.0,0.0
39812.0,34497.0,0.0
39854.0,39812.0,0.0
39859.0,39331.0,0.0
39888.0,39236.0,0.0
39971.0,35939.0,0.0
40149.0,38972.0,0.0
40461.0,36540.0,0.0
40510.0,37166.0,1.0
40513.0,40510.0,1.0
40546.0,39971.0,0.0
40559.0,40513.0,0.0
40625.0,40513.0,0.0
40876.0,39854.0,0.0
40893.0,40546.0,0.0
40934.0,35639.0,0.0
40959.0,39854.0,0.0
41075.0,40513.0,0.0
41082.0,39778.0,0.0
41257.0,40893.0,0.0
41269.0,41082.0,1.0
41302.0,41257.0,0.0
41324.0,41257.0,1.0
41325.0,41324.0,1.0
41326.0,41325.0,1.0
41342.0,41326.0,1.0
41343.0,41342.0,0.0
41381.0,40513.0,0.0
41451.0,40513.0,0.0
41594.0,39859.0,0.0
41607.0,40513.0,0.0
41654.0,41257.0,0.0
41804.0,40959.0,0.0
41808.0,40149.0,0.0
41851.0,39212.0,0.0
41855.0,41257.0,0.0
41880.0,41855.0,1.0
41914.0,41880.0,1.0
41929.0,41914.0,1.0
41932.0,41914.0,1.0
41937.0,41932.0,1.0
41939.0,41932.0,0.0
41983.0,41594.0,1.0
42027.0,41932.0,0.0
42096.0,41343.0,0.0
42200.0,40876.0,0.0
42227.0,39778.0,0.0
42231.0,42227.0,0.0
42324.0,40513.0,0.0
42383.0,41983.0,0.0
42410.0,42383.0,0.0
42546.0,40461.0,0.0
42651.0,41808.0,0.0
42672.0,41082.0,0.0
42817.0,41257.0,0.0
42820.0,42324.0,0.0
42930.0,40513.0,0.0
43338.0,40513.0,0.0
43369.0,43338.0,0.0
43626.0,40934.0,0.0
43669.0,40513.0,0.0
43804.0,41855.0,0.0
43906.0,41851.0,0.0
43919.0,38457.0,1.0
43920.0,43919.0,1.0
43921.0,43920.0,0.0
43964.0,43906.0,0.0
43966.0,42200.0,1.0
43967.0,43966.0,0.0
43971.0,39236.0,0.0
44050.0,43919.0,0.0
44105.0,44050.0,0.0
44110.0,37682.0,0.0
44190.0,41607.0,0.0
44212.0,43804.0,0.0
44414.0,44110.0,0.0
44638.0,40513.0,0.0
44658.0,44212.0,0.0
44662.0,44658.0,0.0
44824.0,43369.0,0.0
44827.0,44824.0,1.0
44838.0,44824.0,0.0
44847.0,44824.0,0.0
44931.0,38548.0,0.0
44960.0,40625.0,1.0
45086.0,44847.0,0.0
45146.0,41808.0,0.0
45216.0,41983.0,0.0
45306.0,42930.0,0.0
45454.0,45306.0,0.0
45636.0,41257.0,0.0
45689.0,44050.0,0.0
45700.0,45689.0,0.0
46189.0,45700.0,0.0
46195.0,45454.0,0.0
46198.0,46195.0,0.0
46289.0,46189.0,0.0
46399.0,45086.0,0.0
46409.0,42383.0,0.0
46463.0,46189.0,0.0
46518.0,46399.0,0.0
46539.0,45689.0,0.0
46580.0,43626.0,0.0
46722.0,43967.0,0.0
46795.0,40513.0,0.0
46951.0,45216.0,0.0
47015.0,41342.0,0.0
47073.0,43906.0,0.0
47086.0,47073.0,0.0
47143.0,46195.0,0.0
47203.0,42410.0,0.0
47303.0,47203.0,0.0
47385.0,41257.0,0.0
47406.0,42817.0,1.0
47445.0,47385.0,0.0
47569.0,42096.0,0.0
47592.0,47569.0,0.0
47594.0,47592.0,0.0
47610.0,46539.0,0.0
47664.0,47303.0,0.0
47775.0,41269.0,0.0
47808.0,47406.0,0.0
48047.0,42820.0,0.0
48054.0,47445.0,0.0
48081.0,43919.0,0.0
48122.0,48047.0,0.0
48201.0,44827.0,0.0
48390.0,44638.0,0.0
48430.0,41804.0,0.0
48472.0,46409.0,0.0
48501.0,48472.0,0.0
48509.0,47808.0,0.0
48789.0,41808.0,0.0
48825.0,41983.0,0.0
48845.0,48054.0,0.0
48847.0,48845.0,0.0
48890.0,48430.0,0.0
48898.0,46795.0,1.0
48925.0,48825.0,0.0
49056.0,48847.0,0.0
49089.0,49056.0,1.0
49090.0,49089.0,1.0
49092.0,49089.0,1.0
49093.0,49089.0,1.0
49095.0,49090.0,1.0
49096.0,49089.0,1.0
49114.0,49095.0,0.0
49123.0,49114.0,0.0
49160.0,49056.0,0.0
49170.0,47808.0,1.0
49201.0,44110.0,0.0
49213.0,47073.0,0.0
49286.0,43971.0,0.0
49346.0,49286.0,1.0
49352.0,49286.0,0.0
49400.0,49170.0,0.0
49404.0,49400.0,0.0
49431.0,49160.0,0.0
49614.0,49095.0,0.0
49683.0,49160.0,0.0
49799.0,47143.0,0.0
49823.0,49089.0,0.0
49928.0,49823.0,0.0
50341.0,49213.0,0.0
50605.0,50341.0,1.0
50662.0,43921.0,1.0
50680.0,50662.0,0.0
50799.0,47610.0,0.0
50861.0,48201.0,1.0
50874.0,50861.0,1.0
50898.0,50874.0,1.0
50905.0,50898.0,1.0
50906.0,50905.0,1.0
50907.0,50906.0,1.0
50911.0,50906.0,1.0
51016.0,50906.0,0.0
51089.0,49683.0,0.0
51154.0,47592.0,0.0
51167.0,48201.0,0.0
51202.0,45636.0,0.0
51265.0,47808.0,0.0
51298.0,51202.0,0.0
51397.0,49056.0,0.0
51413.0,51154.0,0.0
51458.0,51154.0,0.0
51474.0,51397.0,0.0
51492.0,51474.0,0.0
51526.0,51458.0,0.0
51650.0,51154.0,0.0
51670.0,51492.0,0.0
51698.0,51492.0,0.0
51837.0,51492.0,0.0
51881.0,51397.0,0.0
51909.0,51492.0,0.0
51925.0,51492.0,0.0
51940.0,51925.0,0.0
51949.0,51940.0,0.0
51950.0,51925.0,1.0
51954.0,51949.0,1.0
51956.0,51925.0,1.0
51960.0,51925.0,1.0
51965.0,51925.0,1.0
51967.0,51965.0,1.0
51968.0,51925.0,1.0
51969.0,51968.0,1.0
51971.0,51968.0,1.0
51974.0,51968.0,1.0
51975.0,51925.0,1.0
51977.0,51975.0,1.0
51979.0,51975.0,1.0
51984.0,51977.0,1.0
51986.0,51968.0,1.0
51987.0,51986.0,1.0
51988.0,51965.0,1.0
51991.0,51975.0,1.0
51992.0,51925.0,1.0
51995.0,51975.0,1.0
51997.0,51988.0,1.0
51998.0,51992.0,1.0
52000.0,51925.0,1.0
52010.0,51925.0,1.0
52102.0,51925.0,1.0
52252.0,52102.0,0.0
52267.0,51925.0,1.0
52270.0,52267.0,1.0
52344.0,52270.0,1.0
52345.0,52344.0,1.0
52380.0,51925.0,0.0
52416.0,51925.0,1.0
52427.0,52416.0,0.0
52433.0,51925.0,0.0
52526.0,50898.0,0.0
52609.0,49683.0,0.0
52637.0,51492.0,0.0
52662.0,52267.0,0.0
52694.0,52526.0,0.0
52725.0,51925.0,0.0
52759.0,51925.0,1.0
52867.0,51925.0,1.0
52940.0,51925.0,0.0
53040.0,51925.0,1.0
53041.0,53040.0,1.0
53042.0,53041.0,1.0
53047.0,53042.0,1.0
53080.0,53041.0,0.0
53134.0,51925.0,0.0
53197.0,53041.0,0.0
53244.0,52759.0,0.0
53246.0,53244.0,0.0
53290.0,53246.0,1.0
53291.0,53290.0,1.0
53333.0,53290.0,0.0
53350.0,51202.0,1.0
53351.0,53350.0,1.0
53510.0,53290.0,0.0
53618.0,53510.0,1.0
53621.0,52526.0,1.0
53622.0,53618.0,1.0
53627.0,53618.0,1.0
53629.0,53627.0,1.0
53631.0,53629.0,0.0
53652.0,51969.0,0.0
53665.0,53652.0,1.0
53676.0,51925.0,1.0
53771.0,53290.0,0.0
53817.0,53621.0,0.0
53819.0,53817.0,1.0
53820.0,53817.0,1.0
53841.0,53820.0,1.0
53858.0,53841.0,0.0
53864.0,53858.0,0.0
53913.0,53351.0,1.0
54026.0,53290.0,1.0
54038.0,53291.0,1.0
54040.0,54038.0,1.0
54041.0,54040.0,1.0
54058.0,54041.0,0.0
54065.0,54040.0,0.0
54094.0,54040.0,1.0
54136.0,54040.0,1.0
54137.0,54136.0,1.0
54138.0,54040.0,1.0
54142.0,54136.0,1.0
54147.0,54040.0,1.0
54149.0,53913.0,1.0
54172.0,51925.0,1.0
54182.0,54038.0,1.0
54183.0,54182.0,0.0
54191.0,54183.0,0.0
54203.0,53041.0,1.0
54218.0,54183.0,0.0
54237.0,54149.0,1.0
54240.0,54218.0,0.0
54259.0,54149.0,1.0
54274.0,54138.0,1.0
54284.0,54040.0,0.0
54303.0,54040.0,1.0
54355.0,54038.0,1.0
54363.0,53290.0,1.0
54364.0,54363.0,1.0
54429.0,54218.0,1.0
54442.0,54429.0,1.0
54454.0,54429.0,1.0
54457.0,54429.0,1.0
54463.0,54429.0,1.0
54465.0,54463.0,1.0
54467.0,54454.0,0.0
54484.0,54429.0,1.0
54494.0,54040.0,1.0
54510.0,54429.0,1.0
54521.0,54429.0,1.0
54527.0,54429.0,0.0
54534.0,54429.0,1.0
54551.0,54136.0,1.0
54556.0,54429.0,1.0
54560.0,54429.0,0.0
54578.0,53244.0,1.0
54611.0,54147.0,0.0
54631.0,54429.0,1.0
54645.0,54429.0,0.0
54693.0,54429.0,0.0
54698.0,52102.0,1.0
54715.0,54527.0,0.0
54793.0,53676.0,1.0
54798.0,54429.0,1.0
54851.0,54560.0,1.0
54853.0,54040.0,1.0
54878.0,54429.0,1.0
54879.0,54878.0,0.0
54895.0,54878.0,0.0
54914.0,54429.0,1.0
54919.0,54645.0,1.0
54921.0,54919.0,1.0
54922.0,54429.0,0.0
54972.0,54429.0,1.0
54973.0,54693.0,0.0
54988.0,54972.0,0.0
54998.0,54973.0,1.0
55034.0,53510.0,1.0
55035.0,55034.0,0.0
55057.0,54698.0,1.0
55086.0,55034.0,0.0
55118.0,54998.0,1.0
55132.0,55086.0,1.0
55145.0,54429.0,1.0
55146.0,55145.0,1.0
55148.0,55145.0,0.0
55154.0,55145.0,1.0
55156.0,55146.0,0.0
55169.0,55145.0,1.0
55196.0,55169.0,1.0
55226.0,54645.0,1.0
55264.0,54922.0,1.0
55276.0,54364.0,1.0
55361.0,53913.0,1.0
55374.0,55361.0,0.0
55375.0,55374.0,1.0
55515.0,55145.0,1.0
55516.0,55515.0,0.0
55582.0,55515.0,1.0
55589.0,55264.0,0.0
55593.0,55515.0,1.0
55649.0,55264.0,1.0
55666.0,55086.0,1.0
55677.0,55593.0,1.0
55688.0,55593.0,1.0
55705.0,55035.0,1.0
55706.0,55705.0,0.0
55754.0,55515.0,1.0
55764.0,54527.0,1.0
55782.0,54457.0,0.0
55809.0,55154.0,0.0
55939.0,55754.0,0.0
55958.0,55939.0,1.0
55999.0,55958.0,1.0
56007.0,55939.0,1.0
56075.0,55782.0,1.0
56093.0,55515.0,1.0
56097.0,56093.0,1.0
56138.0,54284.0,0.0
56185.0,55057.0,1.0
56206.0,55782.0,0.0
56236.0,55754.0,1.0
56241.0,56206.0,0.0
56275.0,56236.0,0.0
56291.0,54484.0,0.0
56409.0,55169.0,0.0
56435.0,54429.0,1.0
56482.0,54355.0,0.0
56544.0,54429.0,0.0
56588.0,56291.0,1.0
56592.0,55086.0,0.0
56611.0,56592.0,0.0
56717.0,56236.0,0.0
56771.0,56717.0,0.0
56799.0,55999.0,1.0
56808.0,56544.0,0.0
56812.0,56808.0,0.0
56836.0,56812.0,1.0
56852.0,55146.0,0.0
56897.0,56771.0,0.0
56909.0,56897.0,1.0
56978.0,54853.0,0.0
57177.0,56544.0,0.0
57252.0,55169.0,0.0
57290.0,55515.0,1.0
57298.0,55264.0,1.0
57299.0,57298.0,0.0
57327.0,57290.0,1.0
57404.0,57290.0,0.0
57406.0,56836.0,1.0
57445.0,57404.0,0.0
57449.0,56409.0,1.0
57454.0,57449.0,1.0
57472.0,57449.0,0.0
57478.0,57472.0,0.0
57480.0,57472.0,0.0
57492.0,57445.0,0.0
57494.0,57492.0,0.0
57512.0,57480.0,0.0
57525.0,56897.0,0.0
57588.0,57494.0,0.0
57591.0,55515.0,0.0
57606.0,57480.0,0.0
57678.0,54879.0,1.0
57679.0,57299.0,0.0
57687.0,55593.0,0.0
57705.0,56588.0,0.0
57727.0,56236.0,0.0
57750.0,55169.0,0.0
57781.0,57606.0,0.0
57785.0,57781.0,1.0
57786.0,55086.0,1.0
57799.0,57781.0,1.0
57820.0,55146.0,0.0
57862.0,57606.0,0.0
57879.0,56717.0,1.0
57882.0,57799.0,0.0
57932.0,57879.0,1.0
57949.0,57606.0,1.0
57970.0,55515.0,1.0
57971.0,57970.0,1.0
57972.0,57971.0,1.0
57992.0,57971.0,1.0
58011.0,57992.0,1.0
58015.0,55782.0,0.0
58030.0,57992.0,0.0
58076.0,58030.0,0.0
58082.0,56897.0,1.0
58130.0,57992.0,1.0
58154.0,57992.0,1.0
58155.0,58154.0,1.0
58156.0,58155.0,0.0
58200.0,58154.0,0.0
58210.0,58154.0,0.0
58274.0,58210.0,0.0
58301.0,58210.0,0.0
58307.0,58301.0,0.0
58372.0,57992.0,0.0
58385.0,58301.0,1.0
58432.0,58154.0,1.0
58477.0,58011.0,1.0
58571.0,58156.0,0.0
58651.0,57992.0,0.0
58692.0,57588.0,1.0
58694.0,58692.0,0.0
58712.0,58571.0,0.0
58721.0,58712.0,0.0
58836.0,57472.0,0.0
58840.0,58836.0,0.0
58855.0,57750.0,0.0
58994.0,58200.0,0.0
59107.0,58840.0,0.0
59185.0,57992.0,1.0
59192.0,59185.0,0.0
59202.0,59185.0,0.0
59376.0,56097.0,0.0
59453.0,58200.0,0.0
59457.0,59453.0,0.0
59461.0,59457.0,0.0
59634.0,59457.0,0.0
59692.0,59457.0,0.0
59761.0,59461.0,1.0
59774.0,59761.0,0.0
59805.0,58030.0,1.0
59806.0,59805.0,1.0
59827.0,59761.0,0.0
59911.0,58836.0,0.0
59966.0,59911.0,0.0
59972.0,59202.0,0.0
60038.0,56909.0,0.0
60079.0,57252.0,1.0
60080.0,60079.0,1.0
60094.0,57750.0,0.0
60259.0,58994.0,0.0
60287.0,60079.0,0.0
60308.0,59185.0,0.0
60313.0,60308.0,0.0
60315.0,60079.0,0.0
60378.0,60079.0,1.0
60450.0,60378.0,0.0
60462.0,57727.0,0.0
60504.0,59911.0,0.0
60532.0,59107.0,0.0
60541.0,58692.0,0.0
60567.0,60079.0,0.0
60646.0,58712.0,0.0
60833.0,60079.0,0.0
60850.0,60378.0,0.0
60878.0,60646.0,1.0
60888.0,58154.0,0.0
60897.0,60888.0,1.0
60898.0,60897.0,1.0
60940.0,60888.0,0.0
60950.0,60833.0,0.0
60971.0,60888.0,1.0
60972.0,60971.0,0.0
61187.0,60850.0,0.0
61194.0,61187.0,0.0
61249.0,60971.0,0.0
61292.0,60888.0,1.0
61298.0,61292.0,0.0
61320.0,58307.0,0.0
61375.0,60888.0,0.0
61484.0,60079.0,0.0
61556.0,60971.0,0.0
61595.0,60567.0,0.0
61597.0,61595.0,0.0
61659.0,61556.0,0.0
61702.0,61659.0,0.0
61705.0,61659.0,0.0
61707.0,61705.0,1.0
61728.0,61705.0,0.0
61746.0,60888.0,1.0
61761.0,57992.0,0.0
61822.0,61320.0,0.0
61839.0,61194.0,0.0
61853.0,61292.0,0.0
61876.0,61595.0,0.0
61903.0,61839.0,1.0
61904.0,61903.0,1.0
61906.0,61904.0,0.0
61918.0,61839.0,1.0
61950.0,61839.0,1.0
61989.0,61904.0,0.0
62014.0,61597.0,0.0
62131.0,59457.0,0.0
62180.0,60897.0,0.0
62184.0,62180.0,0.0
62192.0,61918.0,0.0
62238.0,61853.0,0.0
62298.0,60950.0,0.0
62326.0,60878.0,0.0
62349.0,62298.0,0.0
62413.0,61556.0,1.0
62443.0,61746.0,0.0
62477.0,62298.0,0.0
62496.0,61484.0,0.0
62505.0,58994.0,0.0
62510.0,61822.0,0.0
62520.0,60504.0,1.0
62533.0,62443.0,0.0
62626.0,62533.0,0.0
62635.0,61839.0,0.0
62704.0,60079.0,1.0
62706.0,62704.0,0.0
62712.0,62704.0,0.0
62743.0,61839.0,0.0
62763.0,60898.0,1.0
62764.0,62763.0,0.0
62864.0,61298.0,0.0
62888.0,61904.0,0.0
62935.0,62626.0,0.0
62951.0,62533.0,0.0
62955.0,61904.0,0.0
62958.0,62951.0,0.0
62984.0,60950.0,0.0
62986.0,62958.0,1.0
62988.0,62984.0,0.0
63032.0,60038.0,0.0
63062.0,62951.0,1.0
63064.0,62443.0,0.0
63079.0,62764.0,0.0
63142.0,61320.0,0.0
63171.0,62496.0,0.0
63227.0,62986.0,0.0
63273.0,62635.0,0.0
63330.0,62951.0,0.0
63345.0,62988.0,0.0
63400.0,63227.0,0.0
63494.0,63079.0,0.0
63511.0,63494.0,0.0
63643.0,63345.0,1.0
63644.0,63643.0,0.0
63693.0,61292.0,0.0
63740.0,63643.0,1.0
63768.0,62443.0,0.0
63783.0,61904.0,0.0
63794.0,63768.0,0.0
63803.0,63345.0,0.0
63847.0,63803.0,0.0
64064.0,63171.0,0.0
64071.0,63643.0,1.0
64096.0,61904.0,0.0
64100.0,64096.0,0.0
64102.0,64100.0,0.0
64110.0,64096.0,0.0
64158.0,63794.0,0.0
64237.0,64064.0,0.0
64360.0,63768.0,1.0
64372.0,64360.0,0.0
64454.0,61659.0,0.0
64468.0,64158.0,0.0
64473.0,64454.0,0.0
64492.0,62180.0,0.0
64554.0,64492.0,1.0
64576.0,64492.0,0.0
64617.0,63768.0,0.0
64633.0,64617.0,0.0
64665.0,64633.0,1.0
64672.0,64492.0,0.0
64811.0,64492.0,1.0
64820.0,64811.0,1.0
64821.0,64820.0,0.0
64867.0,64554.0,1.0
64870.0,64867.0,1.0
64872.0,64870.0,1.0
64874.0,64872.0,1.0
64878.0,64870.0,1.0
64879.0,64870.0,1.0
64880.0,64879.0,1.0
64882.0,64874.0,1.0
64895.0,64879.0,1.0
64899.0,64872.0,1.0
64933.0,64882.0,1.0
64940.0,64933.0,0.0
64986.0,64110.0,0.0
64987.0,64986.0,0.0
65009.0,63227.0,0.0
65053.0,64870.0,0.0
65118.0,64665.0,0.0
65140.0,64492.0,0.0
65167.0,64870.0,0.0
65230.0,64492.0,0.0
65379.0,63847.0,0.0
65453.0,62986.0,0.0
65508.0,62864.0,0.0
65512.0,65508.0,0.0
65596.0,65508.0,0.0
65618.0,65596.0,0.0
65634.0,64096.0,0.0
65656.0,64360.0,0.0
65692.0,64870.0,0.0
65694.0,65656.0,0.0
65783.0,65453.0,1.0
65785.0,65783.0,0.0
65807.0,65783.0,0.0
65815.0,65656.0,0.0
65873.0,65815.0,0.0
65886.0,64492.0,0.0
65920.0,65634.0,0.0
65973.0,65656.0,0.0
66033.0,65508.0,0.0
66043.0,65053.0,0.0
66068.0,66043.0,0.0
66094.0,65886.0,0.0
66098.0,66094.0,1.0
66106.0,65167.0,0.0
66137.0,64110.0,0.0
66213.0,66098.0,0.0
66215.0,66137.0,0.0
66252.0,66098.0,0.0
66289.0,65618.0,0.0
66297.0,66289.0,0.0
66381.0,63273.0,0.0
66386.0,66381.0,0.0
66431.0,65453.0,0.0
66433.0,66381.0,0.0
66434.0,66433.0,0.0
66467.0,65656.0,0.0
66557.0,65379.0,0.0
66588.0,66557.0,0.0
66616.0,66289.0,0.0
66689.0,65453.0,0.0
66739.0,64473.0,0.0
66788.0,66739.0,0.0
66817.0,63847.0,0.0
66843.0,66739.0,0.0
66925.0,66557.0,0.0
67018.0,66213.0,1.0
67028.0,67018.0,1.0
67029.0,67028.0,0.0
67067.0,66925.0,0.0
67103.0,65053.0,0.0
67105.0,67103.0,1.0
67107.0,67028.0,0.0
67114.0,65634.0,1.0
67116.0,67114.0,0.0
67123.0,67114.0,0.0
67137.0,66925.0,0.0
67233.0,66925.0,0.0
67234.0,67233.0,0.0
67272.0,65118.0,1.0
67306.0,64492.0,1.0
67308.0,67306.0,1.0
67317.0,67306.0,1.0
67323.0,67317.0,0.0
67332.0,67306.0,1.0
67335.0,67332.0,1.0
67346.0,67323.0,1.0
67347.0,67335.0,1.0
67354.0,67335.0,1.0
67359.0,67332.0,1.0
67360.0,67359.0,1.0
67361.0,67347.0,1.0
67363.0,67354.0,0.0
67364.0,67363.0,1.0
67368.0,67363.0,1.0
67369.0,67368.0,1.0
67370.0,67369.0,1.0
67372.0,67354.0,1.0
67379.0,67363.0,1.0
67414.0,67379.0,1.0
67418.0,67379.0,1.0
67426.0,67418.0,1.0
67430.0,67370.0,1.0
67433.0,67418.0,1.0
67435.0,67418.0,1.0
67436.0,67435.0,1.0
67437.0,67436.0,1.0
67438.0,67436.0,1.0
67440.0,67436.0,1.0
